Date,wse,flag
2023-07-27 23:19:03,166.9808,0
2023-08-09 08:36:09,170.4263,0
2023-08-30 05:21:14,171.9703,0
2023-09-07 16:49:15,167.5973,0
2023-09-20 02:06:20,172.7785,0
2023-09-28 13:34:18,167.979,0
2023-10-10 22:51:22,171.6116,0
2023-10-19 10:19:22,168.3611,0
2023-10-31 19:36:27,167.4558,0
2023-11-09 07:04:28,167.7447,0
2023-11-21 16:21:32,169.1212,0
2023-11-30 03:49:33,166.6677,0
2023-12-12 13:06:36,173.1407,0
2023-12-21 00:34:37,176.0119,0
2024-01-23 06:36:49,169.3686,0
2024-01-31 18:04:49,167.3404,0
2024-02-13 03:21:53,170.1984,0
2024-02-21 14:49:54,167.5062,0
2024-03-05 00:06:58,172.0846,0
2024-03-13 11:34:56,167.305,0
2024-03-25 20:52:01,186.8096,0
2024-04-03 08:20:01,166.2151,0
2024-04-15 17:37:07,171.4632,0
2024-04-24 05:05:07,166.3897,0
2024-05-06 14:22:10,170.6683,0
2024-05-15 01:50:11,166.6091,0
2024-05-27 11:07:15,171.7796,0
2024-06-17 07:52:21,171.5531,0
2024-06-25 19:20:20,168.2617,0
2024-07-08 04:37:23,170.8185,0
2024-07-16 16:05:24,169.0358,0
2024-07-29 01:22:29,169.3326,1
2024-08-06 12:50:29,167.3425,0
2024-08-27 09:35:33,167.2823,0
2024-09-08 18:52:39,167.6899,0
2024-09-17 06:20:40,167.4468,0
2024-09-29 15:37:47,171.2453,0
2024-10-08 03:05:46,167.2604,0
2024-10-20 12:22:51,169.8111,0
2024-10-28 23:50:50,172.9155,1
2024-11-10 09:07:55,171.9835,0
2024-11-18 20:35:55,167.5864,0
2024-12-01 05:53:00,170.4876,0
2024-12-09 17:20:59,166.4751,0
2024-12-22 02:38:03,175.9733,0
2024-12-30 14:06:04,168.3764,0
2025-01-11 23:23:07,168.2034,1
2025-01-20 10:51:08,167.8103,0
2025-02-01 20:08:12,172.0235,0
2025-02-10 07:36:12,166.8988,0
2025-02-22 16:53:17,171.5568,0
2025-03-03 04:21:17,166.4496,1
2025-03-15 13:38:21,167.9554,0
2025-03-24 01:06:22,167.4732,0
2025-04-05 10:23:25,167.6705,0
2025-04-13 21:51:26,166.4632,0
2025-04-26 07:08:32,170.5131,0
2025-05-04 18:36:30,169.2046,0
2025-05-17 03:53:35,174.5548,0
2025-05-25 15:21:36,167.565,0
2025-06-07 00:38:41,169.0417,0
2025-06-15 12:06:40,168.2381,1
2025-06-27 21:23:46,167.1616,1
2025-07-06 08:51:47,167.0733,0
2025-07-18 18:08:52,167.7334,0
2025-07-27 05:36:53,183.5347,0
2025-08-08 14:53:55,169.3978,0
2025-08-17 02:21:56,168.9858,0
2025-08-29 11:39:01,169.1673,0
2025-09-06 23:07:01,166.6316,0
2025-09-19 08:24:03,172.115,0
2025-10-10 05:09:08,172.4539,0
2025-10-18 16:37:10,167.1696,0
2025-10-31 01:54:15,169.6856,0
2025-11-08 13:22:14,167.4235,0
2025-11-20 22:39:18,172.4193,0
2025-11-29 10:07:18,166.7048,0
2025-12-11 19:24:20,167.7698,0
2026-01-01 16:09:27,172.0706,0
2026-01-10 03:37:27,167.3316,0
2026-01-22 12:54:31,169.4034,0
2026-01-31 00:22:32,167.2388,0
2026-02-12 09:39:35,169.6354,0
2026-02-20 21:07:36,165.6087,0
2026-03-05 06:24:43,168.1729,0
2026-03-13 17:52:43,167.2106,1
2026-03-26 03:09:48,171.4771,0
2026-04-03 14:37:47,168.7892,0
2026-04-15 23:54:53,170.6138,0
2026-04-24 11:22:53,167.6194,0
2026-05-06 20:39:57,170.1292,0
2026-05-15 08:07:57,168.9927,0
2026-05-27 17:25:01,173.1727,0
2026-06-05 04:53:00,167.5163,0
2026-06-17 14:10:06,174.3735,0
2026-06-26 01:38:07,167.2853,0
2026-07-08 10:55:11,172.1859,0
2026-07-16 22:23:10,168.093,0
