Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-07-27 23:18:50+00:00,45220400551,5.5244,1,0.02365351702,0,8206,m,1
2023-07-29 10:13:35+00:00,45220400551,5.7023,1,0.04449885686,0,40968,m,1
2023-08-06 21:41:04+00:00,45220400551,5.5388,1,0.03791091337,0,12,m,1
2023-08-09 08:36:28+00:00,45220400551,5.4535,1,0.04118844247,0,8,m,1
2023-08-27 18:26:09+00:00,45220400551,5.7471,1,0.00943458383,0,10,m,1
2023-08-30 05:21:33+00:00,45220400551,5.75,1,0.16269341341,0,14,m,1
2023-09-07 16:49:01+00:00,45220400551,5.7151,1,0.03619522914,0,8204,m,1
2023-09-09 03:43:47+00:00,45220400551,5.5889,1,0.04312858312,0,40972,m,1
2023-09-17 15:11:15+00:00,45220400551,5.1674,1,0.13980433787,0,14,m,1
2023-09-20 02:06:38+00:00,45220400551,5.1273,1,0.0292994426,0,12,m,1
2023-09-28 13:34:05+00:00,45220400551,5.1176,1,0.11049326758,0,8206,m,1
2023-09-30 00:28:50+00:00,45220400551,5.0295,1,0.01276488879,0,40970,m,1
2023-10-08 11:56:17+00:00,45220400551,5.4655,1,0.29638905119,0,14,m,1
2023-10-19 10:19:08+00:00,45220400551,5.1718,1,0.14574673681,0,8206,m,1
2023-10-20 21:13:54+00:00,45220400551,5.1385,1,0.4260676555,0,40974,m,1
2023-10-29 08:41:22+00:00,45220400551,4.4745,1,0.15320438862,0,14,m,1
2023-10-31 19:36:46+00:00,45220400551,4.3859,1,0.21090013414,0,14,m,1
2023-11-09 07:04:14+00:00,45220400551,3.8658,1,0.32816465034,0,8206,m,1
2023-11-10 17:58:59+00:00,45220400551,3.6471,1,0.25354746899,0,40974,m,1
2023-11-19 05:26:27+00:00,45220400551,3.4091,1,0.13710750073,0,12,m,1
2023-11-21 16:21:51+00:00,45220400551,3.5308,1,0.76208989982,0,14,m,1
2023-11-30 03:49:19+00:00,45220400551,2.6484,1,0.17302165864,0,8204,m,1
2023-12-01 14:44:05+00:00,45220400551,2.6105,1,0.39983460631,0,40974,m,1
2023-12-10 02:11:32+00:00,45220400551,2.3025,1,0.12664836452,0,12,m,1
2023-12-12 13:06:55+00:00,45220400551,2.2482,1,0.15074851608,0,12,m,1
2023-12-21 00:34:23+00:00,45220400551,1.9551,1,0.19380691954,0,8206,m,1
2023-12-22 11:29:09+00:00,45220400551,1.9053,1,0.38171920859,0,40972,m,1
2023-12-30 22:56:38+00:00,45220400551,1.6341,1,0.31358264007,0,14,m,1
2024-01-12 08:14:14+00:00,45220400551,1.2328,1,0.14902271769,0,40972,m,1
2024-01-20 19:41:43+00:00,45220400551,1.0591,1,0.21557440243,0,12,m,1
2024-01-23 06:37:07+00:00,45220400551,1.1166,1,0.45657994956,0,12,m,1
2024-01-31 18:04:35+00:00,45220400551,1.2307,1,0.52238193865,0,8206,m,1
2024-02-02 04:59:20+00:00,45220400551,1.1965,1,0.73039968115,0,40974,m,1
2024-02-10 16:26:48+00:00,45220400551,1.1006,1,0.408309378,0,14,m,1
2024-02-13 03:22:12+00:00,45220400551,1.074,1,0.15650408564,0,12,m,1
2024-02-21 14:49:40+00:00,45220400551,1.0414,1,0.71781924234,0,8206,m,1
2024-02-23 01:44:26+00:00,45220400551,1.0135,1,0.38963165694,0,40974,m,1
2024-03-02 13:11:53+00:00,45220400551,1.7645,1,0.70904047898,0,14,m,1
2024-03-05 00:07:16+00:00,45220400551,0.9718,1,0.4800601631,0,14,m,1
2024-03-13 11:34:42+00:00,45220400551,1.5214,1,0.49809386058,0,8206,m,1
2024-03-14 22:29:28+00:00,45220400551,1.2005,1,0.23928062314,0,40974,m,1
2024-03-23 09:56:56+00:00,45220400551,1.1484,1,0.16175619896,0,14,m,1
2024-03-25 20:52:20+00:00,45220400551,1.2454,1,0.69517135057,0,32782,m,1
2024-04-03 08:19:47+00:00,45220400551,1.9546,1,0.2187544782,0,8206,m,1
2024-04-04 19:14:32+00:00,45220400551,2.3065,1,0.21497622716,0,40974,m,1
2024-04-13 06:42:02+00:00,45220400551,2.2663,1,0.56053473492,0,14,m,1
2024-04-15 17:37:25+00:00,45220400551,1.7084,1,0.45078958444,0,14,m,1
2024-04-24 05:04:53+00:00,45220400551,2.6403,1,0.20993335715,0,8206,m,1
2024-04-25 15:59:38+00:00,45220400551,2.9572,1,0.74318853776,0,40974,m,1
2024-05-04 03:27:05+00:00,45220400551,4.0352,1,0.13742852777,1,14,m,1
2024-05-06 14:22:29+00:00,45220400551,4.099,1,0.08541846874,0,12,m,1
2024-05-15 01:49:57+00:00,45220400551,3.2528,1,0.16945271935,0,8206,m,1
2024-05-16 12:44:43+00:00,45220400551,3.1656,1,0.17973876494,0,40974,m,1
2024-05-25 00:12:09+00:00,45220400551,2.6392,1,0.15000938512,0,14,m,1
2024-06-04 22:35:03+00:00,45220400551,5.0135,1,0.07579288042,0,8204,m,1
2024-06-06 09:29:49+00:00,45220400551,5.3001,1,0.05938210205,0,8206,m,1
2024-06-14 20:57:16+00:00,45220400551,5.9575,1,0.01420439012,0,14,m,1
2024-06-17 07:52:39+00:00,45220400551,6.0795,1,0.00332807676,0,8,m,1
2024-06-25 19:20:06+00:00,45220400551,7.8064,1,0.95475716274,0,40974,m,1
2024-06-27 06:14:52+00:00,45220400551,6.5716,1,0.07646704193,0,40972,m,1
2024-07-05 17:42:18+00:00,45220400551,6.7395,1,0.00339342328,0,8,m,1
2024-07-08 04:37:42+00:00,45220400551,6.5445,1,0.01057876434,0,8,m,1
2024-07-16 16:05:11+00:00,45220400551,6.5459,1,0.71134234823,0,8206,m,1
2024-07-18 02:59:56+00:00,45220400551,6.2176,1,0.81891883872,1,40974,m,1
2024-07-26 14:27:24+00:00,45220400551,5.9615,1,0.02571383482,0,12,m,1
2024-07-29 01:22:47+00:00,45220400551,5.8443,1,0.00338273337,0,8,m,1
2024-08-06 12:50:15+00:00,45220400551,5.9307,1,0.14588368817,0,8206,m,1
2024-08-07 23:45:01+00:00,45220400551,8.3111,2,0.02387753405,2,565258,m,1
2024-08-16 11:12:29+00:00,45220400551,5.8079,1,0.08612640343,0,14,m,1
2024-08-27 09:35:19+00:00,45220400551,5.8576,1,0.26353308494,0,8206,m,1
2024-08-28 20:30:05+00:00,45220400551,5.9437,1,0.10647969584,0,40972,m,1
2024-09-06 07:57:34+00:00,45220400551,5.5713,1,0.04441033973,0,12,m,1
2024-09-08 18:52:58+00:00,45220400551,5.4627,1,0.02255409192,0,14,m,1
2024-10-08 03:05:33+00:00,45220400551,5.4622,1,0.02771379839,0,8204,m,1
2024-10-09 14:00:18+00:00,45220400551,5.3564,1,0.26366704661,0,40974,m,1
2024-10-20 12:23:09+00:00,45220400551,5.0772,1,0.13535938712,0,14,m,1
2024-10-28 23:50:36+00:00,45220400551,2.2201,2,0.13054951022,2,532490,m,1
2024-10-30 10:45:21+00:00,45220400551,4.667,1,0.09519141224,0,40974,m,1
2024-11-07 22:12:50+00:00,45220400551,4.0352,1,0.06938913416,0,12,m,1
2024-11-10 09:08:14+00:00,45220400551,3.9041,1,0.20300587507,0,14,m,1
2024-11-18 20:35:41+00:00,45220400551,3.6191,1,0.32040114161,0,8206,m,1
2024-11-20 07:30:27+00:00,45220400551,3.3828,1,0.58740568742,0,40974,m,1
2024-11-28 18:57:55+00:00,45220400551,2.8205,1,0.3531589401,0,12,m,1
2024-12-01 05:53:19+00:00,45220400551,2.7696,1,0.39291783891,0,14,m,1
2025-01-11 23:23:26+00:00,45220400551,0.0118,2,0.50883363103,2,524298,m,1
2025-01-20 10:50:54+00:00,45220400551,1.4595,1,0.510956825,0,8206,m,1
2025-01-21 21:45:40+00:00,45220400551,2.127,1,0.95567553817,0,40966,m,1
2025-01-30 09:13:08+00:00,45220400551,1.1603,1,0.16740115822,0,12,m,1
2025-02-01 20:08:31+00:00,45220400551,2.3999,1,0.69407053987,0,14,m,1
2025-02-20 05:58:13+00:00,45220400551,1.1952,1,0.21176225089,0,12,m,1
2025-02-22 16:53:36+00:00,45220400551,1.48,1,0.75411665119,0,14,m,1
2025-03-04 15:15:48+00:00,45220400551,1.4236,1,0.91496380679,0,40966,m,1
2025-03-13 02:43:16+00:00,45220400551,0.9623,1,0.20986710113,0,12,m,1
2025-03-15 13:38:40+00:00,45220400551,1.3883,1,0.44139822826,0,14,m,1
2025-05-14 16:58:30+00:00,45220400551,3.6722,1,0.14464131964,0,12,m,1
2025-05-17 03:53:54+00:00,45220400551,4.1927,1,0.14571051514,0,12,m,1
2025-05-25 15:21:23+00:00,45220400551,5.0012,1,0.14715896233,0,8206,m,1
2025-05-27 02:16:08+00:00,45220400551,5.0465,1,0.05875233579,0,40972,m,1
2025-06-04 13:43:36+00:00,45220400551,5.6002,1,0.03789434445,0,12,m,1
2025-06-07 00:39:00+00:00,45220400551,5.8551,1,0.02942861466,0,12,m,1
2025-06-15 12:06:27+00:00,45220400551,5.3783,1,0.05906706543,1,8206,m,1
2025-06-16 23:01:12+00:00,45220400551,5.7815,1,0.00882884645,0,40968,m,1
2025-06-25 10:28:41+00:00,45220400551,5.7125,1,0.06475998986,0,12,m,1
2025-06-27 21:24:05+00:00,45220400551,5.6602,1,0.01154997997,1,14,m,1
2025-07-06 08:51:33+00:00,45220400551,5.4405,1,0.02898848161,0,8204,m,1
2025-07-07 19:46:19+00:00,45220400551,5.5065,1,0.01958220611,0,40972,m,1
2025-07-16 07:13:47+00:00,45220400551,5.348,1,0.04095098331,0,12,m,1
2025-07-18 18:09:11+00:00,45220400551,5.232,1,0.03248626811,0,12,m,1
2025-07-27 05:36:38+00:00,45220400551,5.2625,1,0.04985464955,0,8206,m,1
2025-07-28 16:31:24+00:00,45220400551,5.2095,1,0.03775404507,0,40972,m,1
2025-08-06 03:58:51+00:00,45220400551,5.6954,1,0.38742708532,0,14,m,1
2025-08-08 14:54:14+00:00,45220400551,5.7492,1,0.01611481381,0,14,m,1
2025-08-17 02:21:43+00:00,45220400551,5.7061,1,0.03167427316,0,8204,m,1
2025-08-18 13:16:28+00:00,45220400551,5.7902,1,0.85035654293,0,40974,m,1
2025-08-27 00:43:56+00:00,45220400551,5.7406,1,0.03037433773,0,12,m,1
2025-08-29 11:39:20+00:00,45220400551,5.6628,1,0.0830951359,0,8,m,1
2025-09-06 23:06:47+00:00,45220400551,5.4011,1,0.06058090223,0,8202,m,1
2025-09-08 10:01:32+00:00,45220400551,5.3279,1,0.03281181775,0,40974,m,1
2025-09-16 21:28:59+00:00,45220400551,5.4659,1,0.03490460035,0,12,m,1
2025-09-19 08:24:22+00:00,45220400551,5.6767,1,0.06101652522,0,12,m,1
2025-09-29 06:46:36+00:00,45220400551,5.1881,1,0.05880325297,0,40968,m,1
2025-10-07 18:14:04+00:00,45220400551,5.0851,1,0.17374997277,0,14,m,1
2025-10-10 05:09:27+00:00,45220400551,5.0321,1,0.03631875894,0,12,m,1
2025-10-18 16:36:56+00:00,45220400551,4.6984,1,0.24837356248,0,8206,m,1
2025-10-20 03:31:42+00:00,45220400551,4.7301,1,0.05603467306,0,40972,m,1
2025-10-28 14:59:10+00:00,45220400551,4.4599,1,0.44614937961,0,14,m,1
2025-10-31 01:54:34+00:00,45220400551,4.1741,1,0.06041537148,0,12,m,1
2025-11-08 13:22:00+00:00,45220400551,4.1677,1,0.09898723108,0,8206,m,1
