Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-06-24 05:25:38+00:00,45247401511,509.1349,1,0.0,0,8206,m,1
2023-06-25 05:16:16+00:00,45247401511,508.7615,1,0.0,0,8206,m,1
2023-06-28 04:48:09+00:00,45247401511,510.162,1,0.0,0,8206,m,1
2023-06-29 04:38:47+00:00,45247401511,510.054,1,0.0,0,8206,m,1
2023-06-30 04:29:25+00:00,45247401511,509.9985,1,0.0,0,8206,m,1
2023-07-01 04:20:03+00:00,45247401511,510.234,1,0.0,0,8206,m,1
2023-07-02 04:10:41+00:00,45247401511,509.9983,1,0.0,0,8206,m,1
2023-07-03 04:01:19+00:00,45247401511,509.8727,1,0.0,0,8206,m,1
2023-07-04 03:51:57+00:00,45247401511,511.9444,1,0.0,0,8198,m,1
2023-07-05 03:42:35+00:00,45247401511,509.2664,1,0.0,0,10244,m,1
2023-07-06 03:33:13+00:00,45247401511,509.305,1,0.0,0,8206,m,1
2023-07-07 03:23:51+00:00,45247401511,510.9895,1,0.0,0,9222,m,1
2023-07-08 03:14:29+00:00,45247401511,508.5079,1,0.0,0,10246,m,1
2023-07-09 03:05:07+00:00,45247401511,508.4781,1,0.0,0,8202,m,1
2023-07-10 02:55:44+00:00,45247401511,508.1007,1,0.0,0,8206,m,1
2023-08-01 23:21:02+00:00,45247401511,509.366,2,0.0,0,262144,m,1
2023-09-04 05:24:30+00:00,45247401511,504.2726,1,0.0,0,2054,m,1
2023-10-24 10:21:20+00:00,45247401511,504.6408,2,0.0,0,786432,m,1
2023-11-14 07:06:25+00:00,45247401511,503.8248,1,0.0,0,6,m,1
2023-12-05 03:51:31+00:00,45247401511,503.0798,1,0.0,0,6,m,1
2024-01-15 21:21:41+00:00,45247401511,502.742,1,0.0,0,2052,m,1
2024-06-22 07:55:35+00:00,45247401511,510.2705,1,0.0,0,3076,m,1
2024-06-30 19:22:17+00:00,45247401511,507.4846,1,0.0,0,4,m,1
2024-07-13 04:40:39+00:00,45247401511,510.0484,1,0.0,0,2054,m,1
2024-08-03 01:25:43+00:00,45247401511,509.8323,2,0.0,0,264198,m,1
2024-10-25 12:26:05+00:00,45247401511,505.0914,1,0.0,0,6,m,1
2024-11-23 20:37:53+00:00,45247401511,509.3362,1,0.0,0,34820,m,1
2025-01-25 10:53:07+00:00,45247401511,504.379,1,0.0,0,3078,m,1
2025-06-12 00:41:56+00:00,45247401511,509.9859,1,0.0,0,3076,m,1
2025-07-23 18:12:07+00:00,45247401511,510.8194,2,0.0,2,524290,m,1
2025-08-13 14:57:11+00:00,45247401511,509.2094,1,0.0,0,14,m,1
2025-08-22 02:23:55+00:00,45247401511,507.2626,2,0.0,0,262148,m,1
2025-09-03 11:42:16+00:00,45247401511,508.4409,1,0.0,0,14,m,1
2025-09-24 08:27:18+00:00,45247401511,502.3856,1,0.0,0,3078,m,1
2025-10-02 19:54:02+00:00,45247401511,503.5617,1,0.0,0,3076,m,1
2025-12-04 10:09:15+00:00,45247401511,505.127,1,0.0,0,4,m,1
2025-12-25 06:54:21+00:00,45247401511,503.1599,2,0.0,0,788484,m,1
2026-01-15 03:39:25+00:00,45247401511,502.3536,1,0.0,0,3078,m,1
2026-02-05 00:24:29+00:00,45247401511,503.5382,1,0.0,0,3078,m,1
