Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-07-27 23:18:53+00:00,45220400401,13.5954,2,0.3601691946,0,821256,m,1
2023-08-09 08:36:20+00:00,45220400401,14.2716,2,0.03307095081,0,786444,m,1
2023-08-30 05:21:25+00:00,45220400401,14.8148,2,0.06240993187,0,786440,m,1
2023-09-07 16:49:04+00:00,45220400401,13.8948,2,0.21099406817,0,819214,m,1
2023-09-20 02:06:30+00:00,45220400401,13.5457,2,0.00811795883,0,786444,m,1
2023-09-28 13:34:08+00:00,45220400401,14.6958,2,0.26815803242,0,821262,m,1
2023-10-19 10:19:11+00:00,45220400401,14.3142,2,0.09216557829,0,786446,m,1
2023-10-31 19:36:38+00:00,45220400401,13.4896,2,0.26630437919,0,819204,m,1
2023-11-09 07:04:17+00:00,45220400401,13.4032,2,0.06675449275,0,786444,m,1
2023-11-21 16:21:43+00:00,45220400401,14.6539,2,0.36243500044,0,294924,m,1
2023-11-30 03:49:22+00:00,45220400401,14.9049,2,0.80720170965,0,297988,m,1
2023-12-12 13:06:47+00:00,45220400401,17.5057,1,0.76393830991,0,35844,m,1
2023-12-21 00:34:26+00:00,45220400401,16.8419,2,0.95110654349,0,822272,m,1
2024-01-23 06:36:59+00:00,45220400401,16.3071,2,0.16332782729,0,786440,m,1
2024-01-31 18:04:38+00:00,45220400401,16.8961,2,0.88635588156,0,821248,m,1
2024-02-13 03:22:04+00:00,45220400401,16.4115,2,0.13868826279,0,819208,m,1
2024-03-05 00:07:08+00:00,45220400401,16.2411,2,0.20147469748,0,295948,m,1
2024-03-13 11:34:45+00:00,45220400401,16.5949,1,0.06278083606,0,14,m,1
2024-03-25 20:52:12+00:00,45220400401,16.4497,2,0.09698651922,0,786446,m,1
2024-04-03 08:19:50+00:00,45220400401,16.2783,1,0.02572913621,0,12,m,1
2024-04-15 17:37:18+00:00,45220400401,16.3661,2,0.69250414447,0,296964,m,1
2024-04-24 05:04:56+00:00,45220400401,15.6456,1,0.02399705751,0,12,m,1
2024-05-06 14:22:21+00:00,45220400401,15.6084,1,0.00804332476,0,12,m,1
2024-05-15 01:50:00+00:00,45220400401,15.9563,1,0.46074482438,0,32780,m,1
2024-06-04 22:35:06+00:00,45220400401,14.532,2,0.05873221994,0,786446,m,1
2024-06-17 07:52:32+00:00,45220400401,14.6403,2,0.01514771177,0,786442,m,1
2024-06-25 19:20:10+00:00,45220400401,14.0726,2,0.70923249711,0,822280,m,1
2024-07-08 04:37:34+00:00,45220400401,15.3916,2,0.2367182327,0,819214,m,1
2024-07-16 16:05:13+00:00,45220400401,15.7385,2,0.72983501999,0,822276,m,1
2024-07-29 01:22:40+00:00,45220400401,13.6501,2,0.12519029481,0,788488,m,1
2024-08-06 12:50:18+00:00,45220400401,14.1498,2,0.06988990673,0,786444,m,1
2024-08-27 09:35:22+00:00,45220400401,13.6717,2,0.07461602984,0,786444,m,1
2024-09-08 18:52:50+00:00,45220400401,15.6534,2,0.16530740882,0,294926,m,1
2024-10-08 03:05:35+00:00,45220400401,16.0078,2,0.32236503325,0,821256,m,1
2024-10-20 12:23:02+00:00,45220400401,15.6874,2,0.08287426259,0,294926,m,1
2024-10-28 23:50:39+00:00,45220400401,15.5364,2,0.46899972319,2,819208,m,1
2024-11-10 09:08:06+00:00,45220400401,13.4043,2,0.1430481084,0,786444,m,1
2024-11-18 20:35:44+00:00,45220400401,13.2567,2,0.44746169203,0,821252,m,1
2024-12-01 05:53:11+00:00,45220400401,14.7722,2,0.27965699164,0,294924,m,1
2025-01-11 23:23:18+00:00,45220400401,16.2904,2,0.85507444796,2,822272,m,1
2025-01-20 10:50:58+00:00,45220400401,16.3816,2,0.34158767128,0,819208,m,1
2025-02-22 16:53:28+00:00,45220400401,16.4685,2,0.39810256843,0,295944,m,1
2025-03-15 13:38:32+00:00,45220400401,16.4876,2,0.06678499431,0,294926,m,1
2025-05-17 03:53:46+00:00,45220400401,14.3554,2,0.03242167852,0,786440,m,1
2025-05-25 15:21:25+00:00,45220400401,16.3622,1,0.02766925509,0,14,m,1
2025-06-07 00:38:52+00:00,45220400401,16.7233,2,0.06715226147,0,294922,m,1
2025-06-15 12:06:30+00:00,45220400401,13.8262,2,0.13404307643,1,786444,m,1
2025-06-27 21:23:57+00:00,45220400401,13.5459,2,0.2374930145,1,821260,m,1
2025-07-06 08:51:36+00:00,45220400401,13.7518,2,0.03817324163,0,786440,m,1
2025-07-18 18:09:03+00:00,45220400401,14.3993,2,0.12153987535,0,819214,m,1
