Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-08-10 21:42:59+00:00,45243800444,327.1088,1,0.14602786469,0,10,m,1
2023-08-31 18:28:04+00:00,45243800444,326.8806,1,0.19514744789,0,14,m,1
2023-09-03 05:23:48+00:00,45243800444,290.9796,1,0.18028090386,0,14,m,1
2023-10-12 11:58:11+00:00,45243800444,328.7372,1,0.1852696362,0,6,m,1
2023-10-14 22:53:55+00:00,45243800444,291.0154,1,0.18020181242,0,14,m,1
2023-11-04 19:39:01+00:00,45243800444,322.89,1,0.96722138468,0,2054,m,1
2023-11-23 05:28:22+00:00,45243800444,298.3119,1,0.78925521527,0,6,m,1
2023-11-25 16:24:06+00:00,45243800444,307.898,1,0.92313221179,0,6,m,1
2023-12-14 02:13:26+00:00,45243800444,291.78,1,0.78321778616,0,34822,m,1
2023-12-16 13:09:09+00:00,45243800444,313.049,1,0.9691722811,0,2054,m,1
2024-01-06 09:54:16+00:00,45243800444,289.9292,1,0.46337000215,0,6,m,1
2024-01-24 19:43:38+00:00,45243800444,306.2812,1,0.57383157902,0,2054,m,1
2024-01-27 06:39:22+00:00,45243800444,289.9524,1,0.54979951666,0,6,m,1
2024-02-14 16:28:43+00:00,45243800444,292.137,1,0.81752999204,0,34822,m,1
2024-02-17 03:24:27+00:00,45243800444,309.0639,1,0.9355861904,0,2054,m,1
2024-03-06 13:13:47+00:00,45243800444,317.2624,1,0.43099453934,0,2054,m,1
2024-03-09 00:09:30+00:00,45243800444,290.9975,1,0.400388924,0,14,m,1
2024-03-27 09:58:51+00:00,45243800444,291.9619,1,0.37981339286,0,14,m,1
2024-03-29 20:54:34+00:00,45243800444,289.9468,1,0.90903185136,0,2054,m,1
2024-04-19 17:39:40+00:00,45243800444,290.5508,1,0.48607890087,0,6,m,1
2024-05-08 03:29:00+00:00,45243800444,290.0956,1,0.21788317377,0,32770,m,1
2024-05-10 14:24:44+00:00,45243800444,315.8371,1,0.83871081099,0,6,m,1
2024-05-29 00:14:05+00:00,45243800444,290.4913,1,0.55899510661,0,34822,m,1
2024-05-31 11:09:49+00:00,45243800444,289.8487,1,0.59398411715,0,6,m,1
2024-06-18 20:59:10+00:00,45243800444,324.5451,1,0.12227040972,0,14,m,1
2024-06-21 07:54:54+00:00,45243800444,291.1542,1,0.11805808456,0,14,m,1
2024-07-09 17:44:13+00:00,45243800444,310.395,1,0.73507666294,0,6,m,1
2024-07-30 14:29:18+00:00,45243800444,327.9815,1,0.13706119153,0,14,m,1
2024-08-02 01:25:01+00:00,45243800444,290.9305,1,0.09568202315,0,10,m,1
2024-08-22 22:10:05+00:00,45243800444,290.2068,1,0.72153033968,0,6,m,1
2024-09-10 07:59:29+00:00,45243800444,327.2215,1,0.16590594662,0,6,m,1
2024-09-12 18:55:12+00:00,45243800444,292.0465,1,0.10416016379,0,10,m,1
2024-10-03 15:40:20+00:00,45243800444,291.1287,1,0.3240063362,0,14,m,1
2024-10-22 01:29:40+00:00,45243800444,317.0682,2,0.8977579528,2,526338,m,1
2024-10-24 12:25:24+00:00,45243800444,289.7275,1,0.64394450941,0,6,m,1
2024-11-14 09:10:28+00:00,45243800444,289.6894,1,0.80205358356,0,2052,m,1
2025-01-13 12:29:57+00:00,45243800444,304.2034,1,0.84232770251,1,2054,m,1
2025-01-15 23:25:41+00:00,45243800444,289.7613,1,0.58944978402,0,6,m,1
2025-02-03 09:15:02+00:00,45243800444,291.0679,1,0.4954615543,0,14,m,1
2025-02-05 20:10:44+00:00,45243800444,289.796,1,0.54450891744,0,14,m,1
2025-02-24 06:00:07+00:00,45243800444,293.613,1,0.18942969878,0,14,m,1
2025-03-19 13:40:55+00:00,45243800444,289.837,1,0.65551122951,0,6,m,1
2025-05-21 03:56:09+00:00,45243800444,289.7094,1,0.52262352654,0,6,m,1
2025-06-08 13:45:30+00:00,45243800444,313.6762,1,0.48128035132,0,6,m,1
2025-06-11 00:41:14+00:00,45243800444,314.5629,1,0.93927622504,0,6,m,1
2025-07-01 21:26:20+00:00,45243800444,289.737,1,0.40252262682,0,6,m,1
2025-07-20 07:15:42+00:00,45243800444,330.5736,1,0.07288863003,0,12,m,1
2025-07-22 18:11:25+00:00,45243800444,291.0309,1,0.28024594024,0,14,m,1
2025-08-12 14:56:29+00:00,45243800444,291.1162,2,0.23857293104,2,524298,m,1
2025-08-31 00:45:51+00:00,45243800444,327.6276,1,0.15657659084,0,10,m,1
2025-09-02 11:41:34+00:00,45243800444,290.9226,1,0.13589212712,0,10,m,1
2025-09-20 21:30:52+00:00,45243800444,327.9078,1,0.17734508174,0,10,m,1
2025-09-23 08:26:37+00:00,45243800444,291.1143,1,0.12322886913,0,10,m,1
2025-10-11 18:15:58+00:00,45243800444,328.0417,1,0.15824246948,0,2,m,1
2025-10-14 05:11:42+00:00,45243800444,291.0906,1,0.27278283638,0,14,m,1
2025-11-01 15:01:04+00:00,45243800444,311.7203,1,0.91155089478,0,2054,m,1
2025-11-04 01:56:48+00:00,45243800444,309.2471,1,0.95116680107,0,2054,m,1
2025-11-22 11:46:07+00:00,45243800444,299.8289,1,0.24590150032,0,14,m,1
2025-11-24 22:41:51+00:00,45243800444,311.2443,2,0.94022738622,2,526338,m,1
2025-12-15 19:26:54+00:00,45243800444,311.3691,1,0.95358637247,0,6,m,1
2026-01-05 16:12:00+00:00,45243800444,314.7252,1,0.92412789086,0,2054,m,1
2026-01-24 02:01:21+00:00,45243800444,300.5352,1,0.05565195114,0,14,m,1
2026-01-26 12:57:05+00:00,45243800444,290.214,1,0.97068019398,0,2054,m,1
2026-02-13 22:46:24+00:00,45243800444,299.0068,2,0.14965195253,2,524298,m,1
2026-02-16 09:42:08+00:00,45243800444,290.2584,1,0.79885335539,0,6,m,1
