Date,wse,flag
2023-07-27 23:20:27,4201.1533,0
2023-08-08 08:34:16,4200.6385,0
2023-08-29 05:19:21,4200.7431,0
2023-09-07 16:50:38,4202.5402,0
2023-09-19 02:04:27,4194.3235,0
2023-09-28 13:35:42,4199.3576,0
2023-10-09 22:49:29,4199.4022,0
2023-10-19 10:20:45,4202.4572,0
2023-10-30 19:34:34,4199.1353,0
2023-11-09 07:05:51,4200.1657,0
2023-11-20 16:19:39,4198.8815,0
2023-11-30 03:50:56,4199.2804,0
2023-12-11 13:04:44,4198.7439,0
2023-12-21 00:36:00,4211.2661,0
2024-01-01 09:49:50,4198.7682,0
2024-01-10 21:21:06,4199.1314,0
2024-01-22 06:34:56,4198.5694,0
2024-01-31 18:06:12,4198.8064,0
2024-02-12 03:20:00,4198.5756,0
2024-02-21 14:51:17,4199.6028,0
2024-03-13 11:36:19,4199.1969,0
2024-04-03 08:21:24,4199.5973,0
2024-04-14 17:35:14,4198.4552,0
2024-04-24 05:06:30,4199.1958,0
2024-05-05 14:20:17,4198.9915,0
2024-05-15 01:51:34,4201.3806,0
2024-05-26 11:05:22,4200.1524,0
2024-06-04 22:36:40,4200.6201,0
2024-06-16 07:50:28,4199.9694,0
2024-06-25 19:21:43,4200.5429,0
2024-07-07 04:35:30,4200.9268,0
2024-07-16 16:06:48,4201.5226,0
2024-07-28 01:20:36,4201.6335,0
2024-08-06 12:51:52,4209.1687,0
2024-08-17 22:05:41,4199.8226,0
2024-08-27 09:36:56,4214.225,0
2024-09-07 18:50:46,4200.0616,0
2024-10-08 03:07:10,4201.4497,0
2024-10-19 12:20:58,4199.2173,0
2024-10-28 23:52:13,4199.8582,1
2024-11-09 09:06:02,4198.9883,0
2024-11-18 20:37:18,4199.4949,0
2024-11-30 05:51:07,4198.2422,0
2025-01-20 10:52:32,4200.0848,0
2025-01-31 20:06:20,4198.487,0
2025-02-21 16:51:25,4198.4092,0
2025-03-14 13:36:29,4198.5485,0
2025-05-16 03:51:43,4198.9906,0
2025-05-25 15:23:00,4204.4123,0
2025-06-06 00:36:48,4199.3121,0
2025-06-15 12:08:04,4237.3641,1
2025-06-26 21:21:53,4199.5874,0
2025-07-06 08:53:10,4200.2942,0
2025-07-17 18:06:59,4199.3231,0
2025-07-27 05:38:15,4199.6096,0
2025-08-07 14:52:03,4199.2284,0
2025-08-17 02:23:20,4204.5829,0
2025-08-28 11:37:08,4200.0234,0
2025-09-06 23:08:24,4201.9336,0
2025-09-18 08:22:10,4199.7646,0
2025-10-09 05:07:16,4199.3266,0
2025-10-18 16:38:33,4199.4564,0
2025-10-30 01:52:22,4199.0671,0
2025-11-08 13:23:37,4201.4217,1
2025-11-19 22:37:25,4198.6697,0
2025-11-29 10:08:41,4199.2178,0
2025-12-10 19:22:28,4198.5807,1
2025-12-31 16:07:35,4198.4738,0
2026-01-10 03:38:50,4198.905,0
2026-01-21 12:52:39,4198.6238,0
2026-01-31 00:23:55,4198.8835,0
2026-02-11 09:37:42,4198.5067,0
2026-02-20 21:08:59,4198.4797,0
