Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-07-29 23:20:09+00:00,45243200101,40.7496,1,0.0976467689,0,14,m,1
2023-08-11 08:37:12+00:00,45243200101,41.7565,1,0.51169949985,0,12,m,1
2023-09-01 05:22:17+00:00,45243200101,43.2977,1,0.30153850305,0,14,m,1
2023-09-09 16:50:20+00:00,45243200101,42.1937,2,0.09844959302,0,786446,m,1
2023-09-30 13:35:23+00:00,45243200101,37.9804,2,0.14952055812,0,788494,m,1
2023-10-12 22:52:24+00:00,45243200101,41.4069,1,0.29581357658,0,14,m,1
2023-10-21 10:20:28+00:00,45243200101,39.9216,2,0.12124620995,0,786446,m,1
2023-11-02 19:37:30+00:00,45243200101,39.8468,1,0.96315678425,0,34822,m,1
2023-11-11 07:05:33+00:00,45243200101,39.0385,2,0.10441495018,0,786446,m,1
2023-12-02 03:50:38+00:00,45243200101,38.067,1,0.22411140125,0,14,m,1
2023-12-14 13:07:38+00:00,45243200101,39.8275,1,0.90725009749,0,34822,m,1
2023-12-23 00:35:43+00:00,45243200101,36.5573,2,0.236777801,1,294926,m,1
2024-01-04 09:52:45+00:00,45243200101,38.85,1,0.5920001456,0,6,m,1
2024-01-25 06:37:51+00:00,45243200101,39.2313,1,0.63539604089,0,4,m,1
2024-02-02 18:05:54+00:00,45243200101,39.5891,2,0.36372173909,0,296974,m,1
2024-02-15 03:22:56+00:00,45243200101,39.0833,1,0.81302254609,0,34822,m,1
2024-02-23 14:50:59+00:00,45243200101,39.8963,1,0.24728133768,0,2062,m,1
2024-03-07 00:08:00+00:00,45243200101,39.3348,1,0.85682292253,0,2054,m,1
2024-03-15 11:36:01+00:00,45243200101,36.1863,2,0.18090238407,0,262158,m,1
2024-03-27 20:53:04+00:00,45243200101,38.7875,1,0.22585407062,0,12,m,1
2024-04-05 08:21:06+00:00,45243200101,38.5903,1,0.00297627013,0,14,m,1
2024-04-17 17:38:09+00:00,45243200101,39.2098,1,0.89320132248,0,34822,m,1
2024-04-26 05:06:12+00:00,45243200101,38.2368,1,0.0020501793,0,14,m,1
2024-05-08 14:23:13+00:00,45243200101,38.2896,1,0.68138322059,0,6,m,1
2024-05-17 01:51:16+00:00,45243200101,38.0623,1,0.00931950676,0,14,m,1
2024-05-29 11:08:18+00:00,45243200101,38.3266,1,0.22859783537,0,12,m,1
2024-06-06 22:36:23+00:00,45243200101,39.9863,1,0.20484091699,1,2062,m,1
2024-06-19 07:53:23+00:00,45243200101,38.4127,1,0.62258876832,0,6,m,1
