Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-08-02 23:22:00+00:00,45248902461,418.4049,2,0.0,0,313358,m,1
2023-08-23 20:07:04+00:00,45248902461,444.7097,1,0.0,0,51214,m,1
2023-09-05 05:24:33+00:00,45248902461,436.7324,1,0.00301141831,0,51214,m,1
2023-09-13 16:52:11+00:00,45248902461,439.6519,1,0.0,0,51214,m,1
2023-10-04 13:37:12+00:00,45248902461,450.0792,2,0.0,0,313358,m,1
2023-10-25 10:22:17+00:00,45248902461,444.9769,1,0.0,0,51214,m,1
2023-11-06 19:39:46+00:00,45248902461,425.2992,1,0.0,0,51214,m,1
2023-11-15 07:07:22+00:00,45248902461,436.8069,1,0.0,0,51214,m,1
2023-11-27 16:24:52+00:00,45248902461,384.7854,1,0.0,0,51214,m,1
2023-12-06 03:52:28+00:00,45248902461,437.038,1,0.0,0,51214,m,1
2023-12-18 13:09:55+00:00,45248902461,430.1192,1,0.0,0,51214,m,1
2024-01-08 09:55:01+00:00,45248902461,418.946,1,0.0,0,52238,m,1
2024-01-29 06:40:07+00:00,45248902461,435.9355,1,0.0,0,51214,m,1
2024-02-06 18:07:43+00:00,45248902461,425.6874,1,0.00031165306,0,51214,m,1
2024-02-19 03:25:12+00:00,45248902461,418.3704,1,0.0,0,51214,m,1
2024-03-11 00:10:15+00:00,45248902461,426.9234,1,0.0,0,51214,m,1
2024-03-19 11:37:52+00:00,45248902461,383.6808,1,0.0,0,51214,m,1
2024-03-31 20:55:19+00:00,45248902461,424.9393,2,0.0,0,313358,m,1
2024-04-09 08:22:56+00:00,45248902461,426.784,1,0.0,0,51214,m,1
2024-04-21 17:40:26+00:00,45248902461,385.8571,1,0.0,0,51214,m,1
2024-05-12 14:25:29+00:00,45248902461,434.9665,2,0.0,0,313358,m,1
2024-05-21 01:53:06+00:00,45248902461,440.928,1,0.0,0,51214,m,1
2024-06-02 11:10:35+00:00,45248902461,375.8761,1,0.0,0,51214,m,1
2024-06-10 22:38:12+00:00,45248902461,436.3225,1,0.00091978978,0,49166,m,1
2024-06-23 07:55:39+00:00,45248902461,388.5856,1,0.0,0,51214,m,1
2024-07-01 19:23:14+00:00,45248902461,431.1956,1,0.0,0,49166,m,1
2024-07-14 04:40:43+00:00,45248902461,432.1533,1,0.0,0,51214,m,1
2024-08-04 01:25:47+00:00,45248902461,425.2392,1,0.0,0,51214,m,1
2024-08-12 12:53:25+00:00,45248902461,437.7983,2,0.0002175086,0,837646,m,1
2024-08-24 22:10:51+00:00,45248902461,429.4098,2,0.00210380293,0,313358,m,1
2024-09-02 09:38:30+00:00,45248902461,438.4496,2,0.0,0,311310,m,1
2024-10-05 15:41:05+00:00,45248902461,354.1491,1,0.0,0,52238,m,1
2024-10-14 03:08:41+00:00,45248902461,446.4511,1,0.0,0,52238,m,1
2024-10-26 12:26:09+00:00,45248902461,433.1041,1,0.0,0,52230,m,1
2024-11-03 23:53:45+00:00,45248902461,444.473,2,0.00997935448,2,575498,m,1
2024-11-16 09:11:13+00:00,45248902461,427.0692,1,0.0,0,51214,m,1
2024-11-24 20:38:51+00:00,45248902461,380.2272,1,0.04119065926,0,51214,m,1
2025-01-17 23:26:27+00:00,45248902461,413.7295,1,0.0,0,51214,m,1
2025-01-26 10:54:04+00:00,45248902461,434.753,1,0.0,0,51214,m,1
2025-02-16 07:39:08+00:00,45248902461,447.538,2,0.0,0,313358,m,1
2025-03-09 04:24:12+00:00,45248902461,379.9305,1,0.00740006726,0,51214,m,1
2025-05-23 03:56:55+00:00,45248902461,429.4051,1,0.0,0,51214,m,1
2025-06-13 00:41:59+00:00,45248902461,430.2811,1,0.0,0,51214,m,1
2025-06-21 12:09:36+00:00,45248902461,424.8089,2,0.00282169166,0,311310,m,1
2025-07-03 21:27:06+00:00,45248902461,434.4449,2,0.0,0,313358,m,1
2025-07-12 08:54:43+00:00,45248902461,436.1079,2,0.00036662288,0,311310,m,1
2025-07-24 18:12:11+00:00,45248902461,435.2479,2,0.0,0,313358,m,1
2025-08-02 05:39:47+00:00,45248902461,438.0708,2,0.0,0,311310,m,1
2025-08-14 14:57:14+00:00,45248902461,431.4384,1,0.0,0,51214,m,1
2025-08-23 02:24:52+00:00,45248902461,445.5842,1,0.00024983294,0,49166,m,1
2025-09-04 11:42:19+00:00,45248902461,436.0282,2,0.0,0,313358,m,1
2025-09-12 23:09:55+00:00,45248902461,423.6374,2,0.00019722529,0,311310,m,1
2025-09-25 08:27:22+00:00,45248902461,426.7937,1,0.0,0,51214,m,1
2025-10-03 19:55:00+00:00,45248902461,445.8351,2,0.0,0,576526,m,1
2025-10-24 16:40:05+00:00,45248902461,446.0499,1,0.0,0,51214,m,1
2025-11-06 01:57:33+00:00,45248902461,426.2185,1,0.01297318649,0,51214,m,1
2025-11-14 13:25:08+00:00,45248902461,438.8721,1,0.0,0,51214,m,1
2025-11-26 22:42:36+00:00,45248902461,434.4928,1,0.0,0,51214,m,1
2025-12-05 10:10:12+00:00,45248902461,435.646,1,0.0,0,51214,m,1
2025-12-26 06:55:18+00:00,45248902461,436.4068,1,0.00711807903,0,51214,m,1
2026-01-07 16:12:46+00:00,45248902461,423.4658,1,0.0,0,52238,m,1
2026-01-16 03:40:22+00:00,45248902461,447.2034,2,0.00400925824,0,313358,m,1
2026-01-28 12:57:50+00:00,45248902461,426.6945,1,0.0,0,51214,m,1
2026-02-06 00:25:26+00:00,45248902461,444.8393,2,0.0065126673,0,313358,m,1
2026-02-18 09:42:54+00:00,45248902461,434.0197,1,0.0,0,51214,m,1
2026-02-26 21:10:33+00:00,45248902461,444.6803,1,0.01528173404,0,52230,m,1
