Date,wse,flag
2023-08-02 23:21:39,442.7634,0
2023-08-05 10:17:31,442.2295,0
2023-08-23 20:06:44,442.6583,0
2023-08-26 07:02:35,442.3294,0
2023-09-13 16:51:51,443.0118,0
2023-09-16 03:47:42,446.9386,0
2023-10-04 13:36:52,444.6098,0
2023-10-07 00:32:43,439.5568,1
2023-10-15 11:59:44,445.8382,0
2023-10-25 10:21:57,446.2657,0
2023-10-27 21:17:48,444.1239,1
2023-11-15 07:07:02,445.3249,0
2023-11-17 18:02:53,467.0014,1
2023-11-26 05:29:55,435.6558,0
2023-12-06 03:52:08,444.9027,0
2023-12-08 14:47:59,442.0422,1
2023-12-29 11:33:05,441.8487,1
2024-01-06 23:00:04,440.8297,0
2024-01-16 21:22:18,444.5114,1
2024-01-19 08:18:10,442.3729,0
2024-02-06 18:07:23,431.5482,0
2024-02-09 05:03:14,440.6783,0
2024-02-27 14:52:29,439.2275,0
2024-03-01 01:48:20,439.453,0
2024-03-19 11:37:32,440.5029,0
2024-03-21 22:33:23,439.529,1
2024-04-09 08:22:36,439.4066,0
2024-04-11 19:18:28,439.3851,1
2024-04-30 05:07:41,439.094,0
2024-05-02 16:03:31,439.102,1
2024-05-11 03:30:33,431.8062,0
2024-05-21 01:52:46,442.427,0
2024-05-23 12:48:36,438.8968,1
2024-06-10 22:37:52,439.0172,0
2024-06-13 09:33:43,438.5379,0
2024-07-01 19:22:54,439.2588,0
2024-07-04 06:18:45,439.2639,1
2024-07-12 17:45:46,434.6859,0
2024-07-22 16:08:00,441.6745,0
2024-07-25 03:03:51,438.9986,0
2024-08-02 14:30:50,440.2428,0
2024-08-12 12:53:05,442.8292,0
2024-08-14 23:48:56,441.2459,1
2024-08-23 11:15:54,436.6137,0
2024-09-02 09:38:10,444.169,0
2024-09-04 20:34:01,443.1121,0
2024-09-13 08:01:00,440.8456,0
2024-09-23 06:23:17,443.282,0
2024-09-25 17:19:08,465.4906,0
2024-10-14 03:08:21,447.0223,0
2024-10-16 14:04:12,444.9974,0
2024-11-03 23:53:25,436.9424,1
2024-11-06 10:49:16,446.1562,0
2024-11-24 20:38:31,455.8513,0
2024-11-27 07:34:22,445.0895,0
2024-12-15 17:23:34,445.3945,0
2024-12-18 04:19:25,443.8261,0
2024-12-26 15:46:26,438.273,0
2025-01-05 14:08:39,434.117,0
2025-01-08 01:04:29,446.4973,1
2025-01-16 12:31:30,438.954,0
2025-01-26 10:53:44,442.3918,0
2025-01-28 21:49:34,442.2456,1
2025-02-06 09:16:33,439.0352,0
2025-02-16 07:38:48,440.5353,1
2025-02-18 18:34:39,440.5775,0
2025-03-09 04:23:52,440.4037,0
2025-03-11 15:19:42,462.588,1
2025-03-30 01:08:57,432.6129,1
2025-04-01 12:04:47,438.9137,1
2025-04-22 08:49:53,438.6283,1
2025-05-13 05:34:57,438.9501,0
2025-05-21 17:01:57,433.0242,0
2025-05-31 15:24:12,444.8378,0
2025-06-03 02:20:03,439.0519,0
2025-06-21 12:09:16,442.4573,0
2025-06-23 23:05:08,439.1097,0
2025-07-02 10:32:09,418.5169,0
2025-07-12 08:54:23,442.4351,0
2025-07-14 19:50:14,442.6535,0
2025-07-23 07:17:14,435.4995,0
2025-08-02 05:39:27,442.7204,1
2025-08-04 16:35:17,442.498,0
2025-08-13 04:02:18,440.8699,0
2025-08-23 02:24:32,445.4667,0
2025-08-25 13:20:23,443.565,0
2025-09-15 10:05:25,442.5161,0
2025-09-23 21:32:25,446.6295,0
2025-10-03 19:54:39,447.0507,1
2025-10-06 06:50:30,442.592,0
2025-10-24 16:39:45,452.7681,0
2025-10-27 03:35:37,446.138,0
2025-11-04 15:02:36,445.7662,0
2025-11-14 13:24:48,450.0406,0
2025-11-17 00:20:39,444.0273,0
2025-11-25 11:47:39,446.0661,0
2025-12-05 10:09:52,446.3292,0
2025-12-07 21:05:43,455.5591,1
2025-12-16 08:32:43,445.5721,0
2025-12-26 06:54:58,446.0265,0
2025-12-28 17:50:49,444.6439,1
2026-01-06 05:17:49,445.8114,0
2026-01-18 14:35:53,442.3498,1
2026-02-06 00:25:06,428.0055,0
2026-02-08 11:20:57,443.4904,1
2026-02-26 21:10:13,441.312,0
2026-03-01 08:06:04,442.8276,0
2026-03-19 17:55:19,442.251,0
2026-03-22 04:51:10,441.7622,0
2026-04-09 14:40:23,431.6177,0
2026-04-12 01:36:14,438.9745,1
2026-04-20 13:03:15,437.172,0
2026-04-30 11:25:29,441.5529,1
2026-05-02 22:21:19,441.2908,0
2026-05-11 09:48:19,439.0017,0
2026-05-21 08:10:31,441.3458,1
2026-05-23 19:06:23,441.0393,1
2026-06-01 06:33:22,439.6814,0
2026-06-11 04:55:36,441.0325,0
2026-06-13 15:51:28,440.9995,0
2026-06-22 03:18:28,439.5635,0
2026-07-02 01:40:42,442.8537,0
2026-07-04 12:36:33,441.2285,0
2026-07-13 00:03:32,437.2665,0
2026-07-22 22:25:44,447.694,0
2026-07-25 09:21:35,442.2824,1
