Date,wse,flag
2023-07-30 10:13:39,59.7481,1
2023-09-10 03:43:50,59.1392,0
2023-09-18 15:12:16,59.3092,1
2023-10-01 00:28:53,59.9917,1
2023-10-09 11:57:18,59.549,0
2023-10-21 21:13:57,58.536,0
2023-10-30 08:42:24,58.458,0
2023-11-11 17:59:02,58.4119,0
2023-11-20 05:27:29,58.5071,0
2023-12-02 14:44:08,58.3411,1
2023-12-31 22:57:40,58.3205,1
2024-01-13 08:14:17,58.3062,0
2024-01-21 19:42:45,58.1985,0
2024-02-03 04:59:24,58.2641,0
2024-02-11 16:27:50,58.2129,0
2024-02-24 01:44:29,58.2124,0
2024-03-03 13:12:55,58.1089,0
2024-03-15 22:29:31,57.3848,1
2024-03-24 09:57:58,58.2984,0
2024-04-05 19:14:35,58.2034,1
2024-04-14 06:43:04,58.2361,0
2024-04-26 15:59:41,58.1534,0
2024-05-05 03:28:07,58.203,1
2024-05-17 12:44:46,58.1252,0
2024-05-26 00:13:12,58.1965,0
2024-06-15 20:58:18,59.6904,1
2024-06-28 06:14:55,59.531,1
2024-07-06 17:43:20,61.1141,0
2024-07-19 03:00:00,59.3502,1
2024-07-27 14:28:26,60.6178,1
2024-08-08 23:45:04,59.1294,1
2024-08-17 11:13:31,58.9137,0
2024-08-29 20:30:09,58.6739,0
2024-09-07 07:58:36,58.7429,1
2024-10-10 14:00:21,59.3874,1
2024-10-19 01:28:48,58.9026,1
2024-10-31 10:45:24,58.5667,1
2024-11-08 22:13:52,58.5318,1
2024-11-21 07:30:30,58.5014,1
2025-01-10 12:29:04,58.2242,1
2025-01-22 21:45:44,58.267,0
2025-01-31 09:14:10,58.2935,1
2025-02-21 05:59:15,58.1869,1
2025-03-14 02:44:18,58.0635,0
2025-05-07 05:31:05,58.221,0
2025-05-15 16:59:32,59.401,1
2025-05-28 02:16:12,58.5246,0
2025-06-05 13:44:38,59.2097,1
2025-06-17 23:01:15,59.2242,1
2025-06-26 10:29:43,58.8004,1
2025-07-08 19:46:22,58.6811,1
2025-07-17 07:14:49,58.722,1
2025-07-29 16:31:27,58.903,1
2025-08-07 03:59:52,59.6784,1
2025-08-19 13:16:31,58.8309,1
2025-08-28 00:44:58,59.6689,1
2025-09-09 10:01:35,59.174,1
2025-09-17 21:30:00,59.8047,1
2025-09-30 06:46:39,58.8726,1
2025-10-08 18:15:05,60.1618,1
2025-10-21 03:31:45,58.6455,0
2025-10-29 15:00:12,58.75,0
2025-11-11 00:16:49,58.6457,1
2025-11-19 11:45:15,58.4247,0
2025-12-01 21:01:53,58.4614,0
2025-12-10 08:30:18,58.4726,0
2025-12-31 05:15:24,58.4033,1
2026-01-12 14:32:02,58.3079,1
2026-01-21 02:00:28,58.4514,0
2026-02-02 11:17:06,58.2659,1
2026-02-10 22:45:32,58.2765,0
2026-02-23 08:02:12,58.2551,0
2026-03-03 19:30:40,58.0972,0
