Station ID,Date Time,WL (mMSL)
SW114,2023-01-01,1.23
SW114,2023-01-02,1.18
SW114,2023-01-03,1.2
SW114,2023-01-04,1.14
SW114,2023-01-05,1.11
SW114,2023-01-06,1.1
SW114,2023-01-07,1.14
SW114,2023-01-08,1.11
SW114,2023-01-09,1.09
SW114,2023-01-10,1.08
SW114,2023-01-11,1.14
SW114,2023-01-12,1.07
SW114,2023-01-13,0.99
SW114,2023-01-14,0.96
SW114,2023-01-15,0.95
SW114,2023-01-16,0.94
SW114,2023-01-17,0.95
SW114,2023-01-18,0.94
SW114,2023-01-19,0.91
SW114,2023-01-20,0.9
SW114,2023-01-21,0.91
SW114,2023-01-22,0.93
SW114,2023-01-23,0.92
SW114,2023-01-24,0.95
SW114,2023-01-25,1.01
SW114,2023-01-26,1.04
SW114,2023-01-27,1.01
SW114,2023-01-28,0.98
SW114,2023-01-29,0.92
SW114,2023-01-30,0.85
SW114,2023-01-31,0.81
SW114,2023-02-01,0.8
SW114,2023-02-02,0.81
SW114,2023-02-03,0.83
SW114,2023-02-04,0.81
SW114,2023-02-05,0.85
SW114,2023-02-06,0.92
SW114,2023-02-07,0.9
SW114,2023-02-08,0.93
SW114,2023-02-09,0.91
SW114,2023-02-10,0.89
SW114,2023-02-11,0.92
SW114,2023-02-12,0.89
SW114,2023-02-13,0.86
SW114,2023-02-14,0.83
SW114,2023-02-15,0.81
SW114,2023-02-16,0.78
SW114,2023-02-17,0.8
SW114,2023-02-18,0.82
SW114,2023-02-19,0.84
SW114,2023-02-20,0.92
SW114,2023-02-21,1.03
SW114,2023-02-22,1.1
SW114,2023-02-23,1.17
SW114,2023-02-24,1.19
SW114,2023-02-25,1.14
SW114,2023-02-26,1.09
SW114,2023-02-27,1.06
SW114,2023-02-28,0.94
SW114,2023-03-01,0.82
SW114,2023-03-02,0.79
SW114,2023-03-03,0.8
SW114,2023-03-04,0.79
SW114,2023-03-05,0.8
SW114,2023-03-06,0.78
SW114,2023-03-07,0.76
SW114,2023-03-08,0.74
SW114,2023-03-09,0.72
SW114,2023-03-10,0.77
SW114,2023-03-11,0.79
SW114,2023-03-12,0.82
SW114,2023-03-13,0.84
SW114,2023-03-14,0.82
SW114,2023-03-15,0.77
SW114,2023-03-16,0.81
SW114,2023-03-17,0.83
SW114,2023-03-18,0.8
SW114,2023-03-19,0.88
SW114,2023-03-20,0.92
SW114,2023-03-21,1.12
SW114,2023-03-22,1.18
SW114,2023-03-23,1.29
SW114,2023-03-24,1.3
SW114,2023-03-25,1.24
SW114,2023-03-26,1.13
SW114,2023-03-27,1.05
SW114,2023-03-28,0.88
SW114,2023-03-29,0.8
SW114,2023-03-30,0.76
SW114,2023-03-31,0.82
SW114,2023-04-01,0.9
SW114,2023-04-02,1.16
SW114,2023-04-03,1.16
SW114,2023-04-04,1.22
SW114,2023-04-05,1.39
SW114,2023-04-06,1.33
SW114,2023-04-07,1.28
SW114,2023-04-08,1.19
SW114,2023-04-09,1.11
SW114,2023-04-10,1.02
SW114,2023-04-11,0.92
SW114,2023-04-12,0.88
SW114,2023-04-13,0.78
SW114,2023-04-14,0.73
SW114,2023-04-15,0.85
SW114,2023-04-16,0.88
SW114,2023-04-17,0.96
SW114,2023-04-18,1.06
SW114,2023-04-19,1.19
SW114,2023-04-20,1.3
SW114,2023-04-21,1.32
SW114,2023-04-22,1.51
SW114,2023-04-23,1.46
SW114,2023-04-24,1.31
SW114,2023-04-25,1.1
SW114,2023-04-26,0.98
SW114,2023-04-27,0.89
SW114,2023-04-28,0.81
SW114,2023-04-29,0.82
SW114,2023-04-30,0.79
SW114,2023-05-01,0.78
SW114,2023-05-02,0.77
SW114,2023-05-03,0.82
SW114,2023-05-04,0.95
SW114,2023-05-05,1.07
SW114,2023-05-06,1.11
SW114,2023-05-07,1.21
SW114,2023-05-08,1.22
SW114,2023-05-09,1.23
SW114,2023-05-10,1.17
SW114,2023-05-11,1.19
SW114,2023-05-12,1.2
SW114,2023-05-13,1.25
SW114,2023-05-14,1.64
SW114,2023-05-15,1.36
SW114,2023-05-16,1.59
SW114,2023-05-17,1.71
SW114,2023-05-18,1.73
SW114,2023-05-19,1.63
SW114,2023-05-20,1.6
SW114,2023-05-21,1.63
SW114,2023-05-22,1.64
SW114,2023-05-23,1.55
SW114,2023-05-24,1.51
SW114,2023-05-25,1.59
SW114,2023-05-26,1.53
SW114,2023-05-27,1.38
SW114,2023-05-28,1.27
SW114,2023-05-29,1.26
SW114,2023-05-30,1.19
SW114,2023-05-31,1.18
SW114,2023-06-01,1.24
SW114,2023-06-02,1.34
SW114,2023-06-03,1.41
SW114,2023-06-04,1.53
SW114,2023-06-05,1.58
SW114,2023-06-06,1.57
SW114,2023-06-07,1.57
SW114,2023-06-08,1.52
SW114,2023-06-09,1.48
SW114,2023-06-10,1.69
SW114,2023-06-11,1.53
SW114,2023-06-12,1.71
SW114,2023-06-13,1.75
SW114,2023-06-14,1.89
SW114,2023-06-15,1.86
SW114,2023-06-16,1.86
SW114,2023-06-17,1.99
SW114,2023-06-18,2.32
SW114,2023-06-19,2.79
SW114,2023-06-20,2.7
SW114,2023-06-21,3.21
SW114,2023-06-22,3.01
SW114,2023-06-23,2.77
SW114,2023-06-24,2.67
SW114,2023-06-25,2.71
SW114,2023-06-26,2.66
SW114,2023-06-27,2.66
SW114,2023-06-28,2.6
SW114,2023-06-29,2.54
SW114,2023-06-30,2.51
SW114,2023-07-01,2.64
SW114,2023-07-02,3.2
SW114,2023-07-03,3.25
SW114,2023-07-04,3.02
SW114,2023-07-05,2.92
SW114,2023-07-06,3.48
SW114,2023-07-07,3.59
SW114,2023-07-08,3.32
SW114,2023-07-09,3.13
SW114,2023-07-10,2.97
SW114,2023-07-11,2.94
SW114,2023-07-12,2.85
SW114,2023-07-13,2.84
SW114,2023-07-14,2.84
SW114,2023-07-15,2.87
SW114,2023-07-16,2.97
SW114,2023-07-17,3.05
SW114,2023-07-18,3.0
SW114,2023-07-19,3.1
SW114,2023-07-20,3.18
SW114,2023-07-21,3.1
SW114,2023-07-22,3.09
SW114,2023-07-23,3.09
SW114,2023-07-24,3.05
SW114,2023-07-25,2.95
SW114,2023-07-26,3.02
SW114,2023-07-27,3.15
SW114,2023-07-28,2.92
SW114,2023-07-29,2.81
SW114,2023-07-30,2.76
SW114,2023-07-31,2.71
SW114,2023-08-01,3.06
SW114,2023-08-02,3.14
SW114,2023-08-03,3.14
SW114,2023-08-04,3.19
SW114,2023-08-05,3.6
SW114,2023-08-06,3.69
SW114,2023-08-07,4.03
SW114,2023-08-08,4.99
SW114,2023-08-09,5.68
SW114,2023-08-10,5.75
SW114,2023-08-11,5.09
SW114,2023-08-12,4.34
SW114,2023-08-13,3.99
SW114,2023-08-14,3.73
SW114,2023-08-15,3.62
SW114,2023-08-16,3.7
SW114,2023-08-17,4.46
SW114,2023-08-18,4.32
SW114,2023-08-19,3.97
SW114,2023-08-20,3.76
SW114,2023-08-21,3.66
SW114,2023-08-22,3.47
SW114,2023-08-23,3.36
SW114,2023-08-24,3.25
SW114,2023-08-25,3.17
SW114,2023-08-26,3.11
SW114,2023-08-27,3.11
SW114,2023-08-28,4.11
SW114,2023-08-29,4.29
SW114,2023-08-30,3.94
SW114,2023-08-31,3.65
SW114,2023-09-01,3.76
SW114,2023-09-02,3.86
SW114,2023-09-03,3.77
SW114,2023-09-04,3.96
SW114,2023-09-05,3.83
SW114,2023-09-06,3.63
SW114,2023-09-07,3.44
SW114,2023-09-08,3.62
SW114,2023-09-09,3.53
SW114,2023-09-10,3.24
SW114,2023-09-11,3.0
SW114,2023-09-12,2.96
SW114,2023-09-13,3.1
SW114,2023-09-14,3.26
SW114,2023-09-15,3.1
SW114,2023-09-16,2.97
SW114,2023-09-17,2.85
SW114,2023-09-18,2.72
SW114,2023-09-19,2.86
SW114,2023-09-20,2.98
SW114,2023-09-21,3.0
SW114,2023-09-22,2.99
SW114,2023-09-23,2.87
SW114,2023-09-24,2.73
SW114,2023-09-25,2.68
SW114,2023-09-26,2.62
SW114,2023-09-27,2.6
SW114,2023-09-28,2.64
SW114,2023-09-29,2.73
SW114,2023-09-30,2.86
SW114,2023-10-01,2.97
SW114,2023-10-02,3.05
SW114,2023-10-03,3.0
SW114,2023-10-04,2.94
SW114,2023-10-05,2.96
SW114,2023-10-06,2.97
SW114,2023-10-07,2.96
SW114,2023-10-08,2.81
SW114,2023-10-09,2.78
SW114,2023-10-10,2.79
SW114,2023-10-11,2.71
SW114,2023-10-12,2.72
SW114,2023-10-13,2.72
SW114,2023-10-14,2.75
SW114,2023-10-15,2.74
SW114,2023-10-16,2.73
SW114,2023-10-17,2.69
SW114,2023-10-18,2.6
SW114,2023-10-19,2.53
SW114,2023-10-20,2.43
SW114,2023-10-21,2.31
SW114,2023-10-22,2.18
SW114,2023-10-23,1.96
SW114,2023-10-24,1.9
SW114,2023-10-25,1.93
SW114,2023-10-26,2.04
SW114,2023-10-27,2.07
SW114,2023-10-28,2.05
SW114,2023-10-29,1.97
SW114,2023-10-30,1.93
SW114,2023-10-31,1.87
SW114,2023-11-01,1.8
SW114,2023-11-02,1.71
SW114,2023-11-03,1.61
SW114,2023-11-04,1.51
SW114,2023-11-05,1.38
SW114,2023-11-06,1.29
SW114,2023-11-07,1.18
SW114,2023-11-08,1.25
SW114,2023-11-09,1.22
SW114,2023-11-10,1.27
SW114,2023-11-11,1.36
SW114,2023-11-12,1.41
SW114,2023-11-13,1.22
SW114,2023-11-14,1.29
SW114,2023-11-15,1.38
SW114,2023-11-16,1.33
SW114,2023-11-17,1.8
SW114,2023-11-18,2.49
SW114,2023-11-19,3.92
SW114,2023-11-20,3.41
SW114,2023-11-21,2.7
SW114,2023-11-22,2.24
SW114,2023-11-23,1.98
SW114,2023-11-24,1.86
SW114,2023-11-25,1.77
SW114,2023-11-26,1.88
SW114,2023-11-27,1.75
SW114,2023-11-28,1.56
SW114,2023-11-29,1.45
SW114,2023-11-30,1.46
SW114,2023-12-01,1.38
SW114,2023-12-02,1.27
SW114,2023-12-03,1.26
SW114,2023-12-04,1.22
SW114,2023-12-05,1.12
SW114,2023-12-06,1.15
SW114,2023-12-07,1.25
SW114,2023-12-08,1.37
SW114,2023-12-09,1.83
SW114,2023-12-10,1.7
SW114,2023-12-11,1.54
SW114,2023-12-12,1.39
SW114,2023-12-13,1.36
SW114,2023-12-14,1.29
SW114,2023-12-15,1.33
SW114,2023-12-16,1.29
SW114,2023-12-17,1.31
SW114,2023-12-18,1.26
SW114,2023-12-19,1.16
SW114,2023-12-20,1.15
SW114,2023-12-21,1.17
SW114,2023-12-22,1.2
SW114,2023-12-23,1.19
SW114,2023-12-24,1.17
SW114,2023-12-25,1.15
SW114,2023-12-26,1.11
SW114,2023-12-27,1.16
SW114,2023-12-28,1.19
SW114,2023-12-29,1.07
SW114,2023-12-30,1.12
SW114,2023-12-31,1.03
SW114,2024-01-01,1.04
SW114,2024-01-02,0.99
SW114,2024-01-03,1.0
SW114,2024-01-04,0.96
SW114,2024-01-05,0.9
SW114,2024-01-06,0.9
SW114,2024-01-07,0.95
SW114,2024-01-08,0.96
SW114,2024-01-09,0.99
SW114,2024-01-10,0.98
SW114,2024-01-11,0.91
SW114,2024-01-12,1.07
SW114,2024-01-13,0.93
SW114,2024-01-14,0.92
SW114,2024-01-15,1.02
SW114,2024-01-16,1.07
SW114,2024-01-17,1.04
SW114,2024-01-18,0.94
SW114,2024-01-19,0.94
SW114,2024-01-20,0.89
SW114,2024-01-21,0.87
SW114,2024-01-22,0.84
SW114,2024-01-23,0.8
SW114,2024-01-24,0.85
SW114,2024-01-25,0.82
SW114,2024-01-26,0.87
SW114,2024-01-27,0.82
SW114,2024-01-28,0.81
SW114,2024-01-29,0.83
SW114,2024-01-30,0.88
SW114,2024-01-31,0.89
SW114,2024-02-01,0.91
SW114,2024-02-02,0.83
SW114,2024-02-03,0.82
SW114,2024-02-04,0.78
SW114,2024-02-05,0.59
SW114,2024-02-06,0.6
SW114,2024-02-07,0.55
SW114,2024-02-08,0.64
SW114,2024-02-09,0.66
SW114,2024-02-10,0.67
SW114,2024-02-11,0.69
SW114,2024-02-12,0.84
SW114,2024-02-13,0.93
SW114,2024-02-14,1.01
SW114,2024-02-15,0.9
SW114,2024-02-16,0.84
SW114,2024-02-17,0.69
SW114,2024-02-18,0.61
SW114,2024-02-19,0.59
SW114,2024-02-20,0.61
SW114,2024-02-21,0.75
SW114,2024-02-22,0.68
SW114,2024-02-23,0.8
SW114,2024-02-24,1.13
SW114,2024-02-25,1.16
SW114,2024-02-26,0.92
SW114,2024-02-27,0.88
SW114,2024-02-28,0.85
SW114,2024-02-29,0.85
SW114,2024-03-01,0.82
SW114,2024-03-02,0.76
SW114,2024-03-03,0.69
SW114,2024-03-04,0.57
SW114,2024-03-05,0.55
SW114,2024-03-06,0.58
SW114,2024-03-07,0.54
SW114,2024-03-08,0.53
SW114,2024-03-09,0.57
SW114,2024-03-10,0.79
SW114,2024-03-11,0.83
SW114,2024-03-12,0.89
SW114,2024-03-13,0.95
SW114,2024-03-14,1.02
SW114,2024-03-15,1.02
SW114,2024-03-16,0.87
SW114,2024-03-17,0.75
SW114,2024-03-18,0.6
SW114,2024-03-19,0.54
SW114,2024-03-20,0.55
SW114,2024-03-21,0.49
SW114,2024-03-22,0.67
SW114,2024-03-23,0.74
SW114,2024-03-24,0.78
SW114,2024-03-25,1.05
SW114,2024-03-26,1.38
SW114,2024-03-27,1.22
SW114,2024-03-28,1.23
SW114,2024-03-29,1.21
SW114,2024-03-30,1.16
SW114,2024-03-31,1.25
SW114,2024-04-01,1.32
SW114,2024-04-02,1.39
SW114,2024-04-03,1.31
SW114,2024-04-04,1.13
SW114,2024-04-05,1.09
SW114,2024-04-06,1.09
SW114,2024-04-07,1.15
SW114,2024-04-08,1.21
SW114,2024-04-09,1.22
SW114,2024-04-10,1.18
SW114,2024-04-11,1.19
SW114,2024-04-12,1.19
SW114,2024-04-13,1.12
SW114,2024-04-14,0.99
SW114,2024-04-15,0.85
SW114,2024-04-16,0.73
SW114,2024-04-17,0.83
SW114,2024-04-18,0.97
SW114,2024-04-19,1.3
SW114,2024-04-20,1.63
SW114,2024-04-21,1.44
SW114,2024-04-22,1.44
SW114,2024-04-23,1.42
SW114,2024-04-24,1.32
SW114,2024-04-25,1.34
SW114,2024-04-26,1.38
SW114,2024-04-27,1.42
SW114,2024-04-28,1.4
SW114,2024-04-29,1.38
SW114,2024-04-30,1.31
SW114,2024-05-01,1.26
SW114,2024-05-02,1.2
SW114,2024-05-03,1.46
SW114,2024-05-04,2.49
SW114,2024-05-05,2.37
SW114,2024-05-06,2.24
SW114,2024-05-07,2.22
SW114,2024-05-08,2.17
SW114,2024-05-09,2.16
SW114,2024-05-10,1.89
SW114,2024-05-11,1.8
SW114,2024-05-12,1.74
SW114,2024-05-13,1.86
SW114,2024-05-14,1.69
SW114,2024-05-15,1.35
SW114,2024-05-16,1.22
SW114,2024-05-17,1.14
SW114,2024-05-18,1.21
SW114,2024-05-19,1.11
SW114,2024-05-20,1.29
SW114,2024-05-21,1.27
SW114,2024-05-22,1.29
SW114,2024-05-23,1.25
SW114,2024-05-24,1.33
SW114,2024-05-25,1.52
SW114,2024-05-26,1.87
SW114,2024-05-27,2.32
SW114,2024-05-28,3.21
SW114,2024-05-29,4.31
SW114,2024-05-30,3.94
SW114,2024-05-31,3.05
SW114,2024-06-01,2.64
SW114,2024-06-02,2.35
SW114,2024-06-03,2.21
SW114,2024-06-04,2.26
SW114,2024-06-05,2.49
SW114,2024-06-06,2.48
SW114,2024-06-07,2.41
SW114,2024-06-08,2.9
SW114,2024-06-09,3.56
SW114,2024-06-10,3.41
SW114,2024-06-11,3.08
SW114,2024-06-12,2.98
SW114,2024-06-13,2.73
SW114,2024-06-14,2.77
SW114,2024-06-15,3.16
SW114,2024-06-16,2.92
SW114,2024-06-17,2.73
SW114,2024-06-18,2.69
SW114,2024-06-19,2.72
SW114,2024-06-20,3.32
SW114,2024-06-21,3.69
SW114,2024-06-22,3.43
SW114,2024-06-23,3.24
SW114,2024-06-24,3.14
SW114,2024-06-25,3.07
SW114,2024-06-26,2.99
SW114,2024-06-27,3.2
SW114,2024-06-28,3.42
SW114,2024-06-29,3.3
SW114,2024-06-30,3.26
SW114,2024-07-01,3.62
SW114,2024-07-02,4.53
SW114,2024-07-03,5.54
SW114,2024-07-04,5.82
SW114,2024-07-05,5.38
SW114,2024-07-06,4.88
SW114,2024-07-07,4.42
SW114,2024-07-08,4.2
SW114,2024-07-09,4.03
SW114,2024-07-10,3.89
SW114,2024-07-11,3.88
SW114,2024-07-12,3.88
SW114,2024-07-13,3.79
SW114,2024-07-14,3.76
SW114,2024-07-15,3.76
SW114,2024-07-16,3.67
SW114,2024-07-17,3.6
SW114,2024-07-18,3.56
SW114,2024-07-19,3.53
SW114,2024-07-20,3.61
SW114,2024-07-21,3.64
SW114,2024-07-22,3.66
SW114,2024-07-23,3.7
SW114,2024-07-24,3.7
SW114,2024-07-25,3.67
SW114,2024-07-26,3.6
SW114,2024-07-27,3.59
SW114,2024-07-28,3.48
SW114,2024-07-29,3.36
SW114,2024-07-30,3.17
SW114,2024-07-31,3.08
SW114,2024-08-01,3.05
SW114,2024-08-02,3.7
SW114,2024-08-03,5.57
SW114,2024-08-04,6.27
SW114,2024-08-05,6.13
SW114,2024-08-06,5.38
SW114,2024-08-07,4.54
SW114,2024-08-08,4.05
SW114,2024-08-09,3.94
SW114,2024-08-10,3.87
SW114,2024-08-11,3.89
SW114,2024-08-12,3.76
SW114,2024-08-13,3.85
SW114,2024-08-14,3.87
SW114,2024-08-15,3.67
SW114,2024-08-16,3.56
SW114,2024-08-17,3.51
SW114,2024-08-18,3.71
SW114,2024-08-19,4.22
SW114,2024-08-20,5.4
SW114,2024-08-21,7.12
SW114,2024-08-22,8.24
SW114,2024-08-23,8.42
SW114,2024-08-24,7.74
SW114,2024-08-25,7.59
SW114,2024-08-26,7.49
SW114,2024-08-27,7.38
SW114,2024-08-28,7.27
SW114,2024-08-29,7.11
SW114,2024-08-30,6.93
SW114,2024-08-31,6.76
SW114,2024-09-01,6.48
SW114,2024-09-02,6.2
SW114,2024-09-03,5.95
SW114,2024-09-04,5.88
SW114,2024-09-05,5.55
SW114,2024-09-06,5.22
SW114,2024-09-07,4.93
SW114,2024-09-08,4.79
SW114,2024-09-09,4.59
SW114,2024-09-10,4.44
SW114,2024-09-11,4.14
SW114,2024-09-12,3.97
SW114,2024-09-13,3.93
SW114,2024-09-14,3.81
SW114,2024-09-15,3.86
SW114,2024-09-16,3.83
SW114,2024-09-17,3.73
SW114,2024-09-18,3.59
SW114,2024-09-19,3.57
SW114,2024-09-20,3.48
SW114,2024-09-21,3.42
SW114,2024-09-22,3.36
SW114,2024-09-23,3.18
SW114,2024-09-24,3.08
SW114,2024-09-25,3.37
SW114,2024-09-26,4.0
SW114,2024-09-27,4.05
SW114,2024-09-28,3.68
SW114,2024-09-29,3.33
SW114,2024-09-30,3.21
SW114,2024-10-01,3.46
SW114,2024-10-02,3.43
SW114,2024-10-03,3.52
SW114,2024-10-04,3.92
SW114,2024-10-05,3.97
SW114,2024-10-06,4.08
SW114,2024-10-07,4.15
SW114,2024-10-08,3.96
SW114,2024-10-09,3.81
SW114,2024-10-10,3.92
SW114,2024-10-11,3.98
SW114,2024-10-12,3.75
SW114,2024-10-13,3.54
SW114,2024-10-14,3.39
SW114,2024-10-15,3.29
SW114,2024-10-16,3.23
SW114,2024-10-17,3.21
SW114,2024-10-18,3.23
SW114,2024-10-19,3.21
SW114,2024-10-20,3.18
SW114,2024-10-21,3.14
SW114,2024-10-22,2.94
SW114,2024-10-23,2.8
SW114,2024-10-24,2.69
SW114,2024-10-25,2.8
SW114,2024-10-26,2.95
SW114,2024-10-27,2.74
SW114,2024-10-28,2.61
SW114,2024-10-29,2.39
SW114,2024-10-30,2.37
SW114,2024-10-31,2.35
SW114,2024-11-01,2.33
SW114,2024-11-02,2.58
SW114,2024-11-03,2.72
SW114,2024-11-04,2.4
SW114,2024-11-05,2.26
SW114,2024-11-06,2.21
SW114,2024-11-07,2.16
SW114,2024-11-08,2.08
SW114,2024-11-09,1.95
SW114,2024-11-10,1.8
SW114,2024-11-11,1.84
SW114,2024-11-12,1.87
SW114,2024-11-13,1.82
SW114,2024-11-14,1.92
SW114,2024-11-15,1.92
SW114,2024-11-16,1.92
SW114,2024-11-17,1.93
SW114,2024-11-18,1.93
SW114,2024-11-19,1.85
SW114,2024-11-20,1.76
SW114,2024-11-21,1.68
SW114,2024-11-22,1.56
SW114,2024-11-23,1.51
SW114,2024-11-24,1.43
SW114,2024-11-25,1.37
SW114,2024-11-26,1.33
SW114,2024-11-27,1.39
SW114,2024-11-28,1.41
SW114,2024-11-29,1.41
SW114,2024-11-30,1.52
SW114,2024-12-01,1.62
SW114,2024-12-02,1.7
SW114,2024-12-03,1.68
SW114,2024-12-04,1.63
SW114,2024-12-05,1.57
SW114,2024-12-06,1.56
SW114,2024-12-07,1.48
SW114,2024-12-08,1.39
SW114,2024-12-09,1.35
SW114,2024-12-10,1.39
SW114,2024-12-11,1.36
SW114,2024-12-12,1.28
SW114,2024-12-13,1.3
SW114,2024-12-14,1.41
SW114,2024-12-15,1.42
SW114,2024-12-16,1.43
SW114,2024-12-17,1.49
SW114,2024-12-18,1.52
SW114,2024-12-19,1.51
SW114,2024-12-20,1.46
SW114,2024-12-21,1.42
SW114,2024-12-22,1.34
SW114,2024-12-23,1.19
SW114,2024-12-24,1.1
SW114,2024-12-25,1.11
SW114,2024-12-26,1.1
SW114,2024-12-27,1.02
SW114,2024-12-28,1.03
SW114,2024-12-29,1.08
SW114,2024-12-30,1.06
SW114,2024-12-31,1.13
SW114,2025-01-01,1.19
SW114,2025-01-02,1.23
SW114,2025-01-03,1.21
SW114,2025-01-04,1.26
SW114,2025-01-05,1.26
SW114,2025-01-06,1.24
SW114,2025-01-07,1.28
SW114,2025-01-08,1.19
SW114,2025-01-09,1.1
SW114,2025-01-10,1.08
SW114,2025-01-11,1.18
SW114,2025-01-12,1.19
SW114,2025-01-13,1.22
SW114,2025-01-14,1.22
SW114,2025-01-15,1.19
SW114,2025-01-16,1.08
SW114,2025-01-17,1.15
SW114,2025-01-18,1.1
SW114,2025-01-19,1.13
SW114,2025-01-20,1.08
SW114,2025-01-21,1.04
SW114,2025-01-22,0.97
SW114,2025-01-23,0.96
SW114,2025-01-24,0.91
SW114,2025-01-25,0.88
SW114,2025-01-26,0.83
SW114,2025-01-27,0.81
SW114,2025-01-28,0.88
SW114,2025-01-29,0.91
SW114,2025-01-30,0.95
SW114,2025-01-31,1.11
SW114,2025-02-01,1.26
SW114,2025-02-02,1.24
SW114,2025-02-03,1.13
SW114,2025-02-04,1.08
SW114,2025-02-05,1.01
SW114,2025-02-06,0.9
SW114,2025-02-07,0.85
SW114,2025-02-08,0.84
SW114,2025-02-09,0.74
SW114,2025-02-10,0.74
SW114,2025-02-11,0.79
SW114,2025-02-12,0.87
SW114,2025-02-13,0.95
SW114,2025-02-14,1.04
SW114,2025-02-15,1.06
SW114,2025-02-16,1.07
SW114,2025-02-17,1.0
SW114,2025-02-18,0.94
SW114,2025-02-19,0.94
SW114,2025-02-20,0.84
SW114,2025-02-21,0.75
SW114,2025-02-22,0.78
SW114,2025-02-23,0.71
SW114,2025-02-24,0.7
SW114,2025-02-25,0.71
SW114,2025-02-26,0.76
SW114,2025-02-27,0.85
SW114,2025-02-28,0.97
SW114,2025-03-01,1.12
SW114,2025-03-02,1.22
SW114,2025-03-03,1.26
SW114,2025-03-04,1.19
SW114,2025-03-05,1.1
SW114,2025-03-06,0.97
SW114,2025-03-07,0.86
SW114,2025-03-08,0.7
SW114,2025-03-09,0.67
SW114,2025-03-10,0.6
SW114,2025-03-11,0.58
SW114,2025-03-12,0.71
SW114,2025-03-13,0.78
SW114,2025-03-14,1.05
SW114,2025-03-15,1.08
SW114,2025-03-16,1.14
SW114,2025-03-17,1.1
SW114,2025-03-18,1.14
SW114,2025-03-19,1.1
SW114,2025-03-20,0.96
SW114,2025-03-21,0.92
SW114,2025-03-22,0.75
SW114,2025-03-23,0.64
SW114,2025-03-24,0.62
SW114,2025-03-25,0.62
SW114,2025-03-26,0.59
SW114,2025-03-27,0.71
SW114,2025-03-28,0.94
SW114,2025-03-29,1.17
SW114,2025-03-30,1.28
SW114,2025-03-31,1.42
SW114,2025-04-01,1.38
SW114,2025-04-02,1.29
SW114,2025-04-03,1.14
SW114,2025-04-04,0.99
SW114,2025-04-05,0.83
SW114,2025-04-06,0.73
SW114,2025-04-07,0.78
SW114,2025-04-08,0.75
SW114,2025-04-09,0.79
SW114,2025-04-10,0.87
SW114,2025-04-11,0.89
SW114,2025-04-12,1.07
SW114,2025-04-13,1.15
SW114,2025-04-14,1.16
SW114,2025-04-15,1.12
SW114,2025-04-16,1.18
SW114,2025-04-17,1.26
SW114,2025-04-18,1.26
SW114,2025-04-19,1.45
SW114,2025-04-20,1.68
SW114,2025-04-21,1.63
SW114,2025-04-22,2.16
SW114,2025-04-23,2.32
SW114,2025-04-24,1.89
SW114,2025-04-25,1.65
SW114,2025-04-26,1.62
SW114,2025-04-27,1.65
SW114,2025-04-28,1.68
SW114,2025-04-29,1.68
SW114,2025-04-30,1.76
SW114,2025-05-01,1.72
SW114,2025-05-02,1.52
SW114,2025-05-03,1.74
SW114,2025-05-04,1.67
SW114,2025-05-05,1.51
SW114,2025-05-06,1.37
SW114,2025-05-07,1.26
SW114,2025-05-08,1.29
SW114,2025-05-09,1.28
SW114,2025-05-10,1.27
SW114,2025-05-11,1.3
SW114,2025-05-12,1.39
SW114,2025-05-13,1.58
SW114,2025-05-14,1.8
SW114,2025-05-15,1.76
SW114,2025-05-16,1.66
SW114,2025-05-17,1.65
SW114,2025-05-18,1.81
SW114,2025-05-19,2.53
SW114,2025-05-20,2.6
SW114,2025-05-21,2.58
SW114,2025-05-22,3.09
SW114,2025-05-23,2.87
SW114,2025-05-24,2.63
SW114,2025-05-25,2.43
SW114,2025-05-26,2.36
SW114,2025-05-27,2.55
SW114,2025-05-28,2.67
SW114,2025-05-29,2.75
SW114,2025-05-30,3.18
SW114,2025-05-31,4.44
SW114,2025-06-01,4.39
SW114,2025-06-02,4.34
SW114,2025-06-03,4.61
SW114,2025-06-04,4.64
SW114,2025-06-05,4.3
SW114,2025-06-06,3.87
SW114,2025-06-07,3.39
SW114,2025-06-08,3.14
SW114,2025-06-09,3.01
SW114,2025-06-10,3.07
SW114,2025-06-11,3.13
SW114,2025-06-12,2.89
SW114,2025-06-13,2.83
SW114,2025-06-14,2.69
SW114,2025-06-15,2.66
SW114,2025-06-16,2.72
SW114,2025-06-17,2.76
SW114,2025-06-18,2.9
SW114,2025-06-19,2.94
SW114,2025-06-20,3.58
SW114,2025-06-21,3.74
SW114,2025-06-22,3.35
SW114,2025-06-23,3.05
SW114,2025-06-24,2.86
SW114,2025-06-25,2.83
SW114,2025-06-26,2.85
SW114,2025-06-27,2.86
SW114,2025-06-28,2.89
SW114,2025-06-29,2.92
SW114,2025-06-30,2.88
SW114,2025-07-01,2.81
SW114,2025-07-02,2.8
SW114,2025-07-03,2.77
SW114,2025-07-04,2.74
SW114,2025-07-05,2.62
SW114,2025-07-06,2.52
SW114,2025-07-07,2.45
SW114,2025-07-08,2.54
SW114,2025-07-09,4.4
SW114,2025-07-10,5.97
SW114,2025-07-11,6.2
SW114,2025-07-12,5.5
SW114,2025-07-13,4.73
SW114,2025-07-14,4.16
SW114,2025-07-15,4.16
SW114,2025-07-16,4.13
SW114,2025-07-17,3.83
SW114,2025-07-18,3.65
SW114,2025-07-19,3.64
SW114,2025-07-20,3.36
