Station ID,Date Time,WL (mMSL)
SW10,2023-07-23,12.86
SW10,2023-07-24,12.718
SW10,2023-07-25,12.578
SW10,2023-07-26,12.49
SW10,2023-07-27,12.43
SW10,2023-07-28,12.378
SW10,2023-07-29,12.331999999999999
SW10,2023-07-30,12.304
SW10,2023-07-31,12.326
SW10,2023-08-01,12.318000000000001
SW10,2023-08-02,12.283999999999999
SW10,2023-08-03,12.276
SW10,2023-08-04,12.306000000000001
SW10,2023-08-05,12.3
SW10,2023-08-06,12.32
SW10,2023-08-07,12.32
SW10,2023-08-08,13.12
SW10,2023-08-09,14.112
SW10,2023-08-10,14.672
SW10,2023-08-11,14.736
SW10,2023-08-12,14.526
SW10,2023-08-13,14.37
SW10,2023-08-14,14.23
SW10,2023-08-15,14.396
SW10,2023-08-16,14.624
SW10,2023-08-17,14.674000000000001
SW10,2023-08-18,14.51
SW10,2023-08-19,14.268
SW10,2023-08-20,14.008000000000001
SW10,2023-08-21,13.742
SW10,2023-08-22,13.484
SW10,2023-08-23,13.412
SW10,2023-08-24,13.868
SW10,2023-08-25,14.041999999999998
SW10,2023-08-26,14.248
SW10,2023-08-27,14.684000000000001
SW10,2023-08-28,15.16
SW10,2023-08-29,15.486
SW10,2023-08-30,15.669999999999998
SW10,2023-08-31,15.624
SW10,2023-09-01,15.356
SW10,2023-09-02,14.940000000000001
SW10,2023-09-03,14.514
SW10,2023-09-04,14.113999999999999
SW10,2023-09-05,13.830000000000002
SW10,2023-09-06,13.564000000000002
SW10,2023-09-07,13.488
SW10,2023-09-08,13.396
SW10,2023-09-09,13.331999999999999
SW10,2023-09-10,13.276
SW10,2023-09-11,13.113999999999999
SW10,2023-09-12,13.006
SW10,2023-09-13,12.934000000000001
SW10,2023-09-14,12.87
SW10,2023-09-15,12.782
SW10,2023-09-16,12.712
SW10,2023-09-17,12.687999999999999
SW10,2023-09-18,12.634
SW10,2023-09-19,12.565999999999999
SW10,2023-09-20,12.568000000000001
SW10,2023-09-21,12.535999999999998
SW10,2023-09-22,12.616
SW10,2023-09-23,12.931999999999999
SW10,2023-09-24,13.502
SW10,2023-09-25,14.754
SW10,2023-09-26,15.612
SW10,2023-09-27,16.084
SW10,2023-09-28,16.387999999999998
SW10,2023-09-29,16.598000000000003
SW10,2023-09-30,16.704
SW10,2023-10-01,16.782
SW10,2023-10-02,16.81
SW10,2023-10-03,16.802
SW10,2023-10-04,16.7
SW10,2023-10-05,16.542
SW10,2023-10-06,16.491999999999997
SW10,2023-10-07,16.404
SW10,2023-10-08,16.31
SW10,2023-10-09,16.21
SW10,2023-10-10,16.078
SW10,2023-10-11,15.913999999999998
SW10,2023-10-12,15.788
SW10,2023-10-13,15.812000000000001
SW10,2023-10-14,15.724
SW10,2023-10-15,15.440000000000001
SW10,2023-10-16,15.106
SW10,2023-10-17,14.696000000000002
SW10,2023-10-18,14.402000000000001
SW10,2023-10-19,14.106
SW10,2023-10-20,13.863999999999999
SW10,2023-10-21,13.712
SW10,2023-10-22,13.462
SW10,2023-10-23,13.325999999999999
SW10,2023-10-24,13.228
SW10,2023-10-25,13.132
SW10,2023-10-26,13.078
SW10,2023-10-27,13.004
SW10,2023-10-28,12.922
SW10,2023-10-29,12.862
SW10,2023-10-30,12.808000000000002
SW10,2023-10-31,12.718
SW10,2023-11-01,12.691999999999998
SW10,2023-11-02,12.638000000000002
SW10,2023-11-03,12.608
SW10,2023-11-04,12.55
SW10,2023-11-05,12.52
SW10,2023-11-06,12.482000000000001
SW10,2023-11-07,12.434000000000001
SW10,2023-11-08,12.404
SW10,2023-11-09,12.394
SW10,2023-11-10,12.373999999999999
SW10,2023-11-11,12.344
SW10,2023-11-12,12.32
SW10,2023-11-13,12.3
SW10,2023-11-14,12.29
SW10,2023-11-15,12.27
SW10,2023-11-16,12.26
SW10,2023-11-17,12.24
SW10,2023-11-18,12.22
SW10,2023-11-19,12.21
SW10,2023-11-20,12.196
SW10,2023-11-21,12.175999999999998
SW10,2023-11-22,12.156
SW10,2023-11-23,12.136000000000001
SW10,2023-11-24,12.12
SW10,2023-11-25,12.106
SW10,2023-11-26,12.09
SW10,2023-11-27,12.08
SW10,2023-11-28,12.07
SW10,2023-11-29,12.056000000000001
SW10,2023-11-30,12.035999999999998
SW10,2023-12-01,12.016
SW10,2023-12-02,12.0
SW10,2023-12-03,11.99
SW10,2023-12-04,11.98
SW10,2023-12-05,11.97
SW10,2023-12-06,11.96
SW10,2023-12-07,11.95
SW10,2023-12-08,11.97
SW10,2023-12-09,11.96
SW10,2023-12-10,11.95
SW10,2023-12-11,11.94
SW10,2023-12-12,11.93
SW10,2023-12-13,11.91
SW10,2023-12-14,11.9
SW10,2023-12-15,11.89
SW10,2023-12-16,11.88
SW10,2023-12-17,11.87
SW10,2023-12-18,11.85
SW10,2023-12-19,11.84
SW10,2023-12-20,11.83
SW10,2023-12-21,11.82
SW10,2023-12-22,11.81
SW10,2023-12-23,11.81
SW10,2023-12-24,11.8
SW10,2023-12-25,11.79
SW10,2023-12-26,11.78
SW10,2023-12-27,11.77
SW10,2023-12-28,11.77
SW10,2023-12-29,11.76
SW10,2023-12-30,11.76
SW10,2023-12-31,11.75
SW10,2024-01-01,11.75
SW10,2024-01-02,11.74
SW10,2024-01-03,11.73
SW10,2024-01-04,11.72
SW10,2024-01-05,11.71
SW10,2024-01-06,11.7
SW10,2024-01-07,11.69
SW10,2024-01-08,11.69
SW10,2024-01-09,11.68
SW10,2024-01-10,11.68
SW10,2024-01-11,11.67
SW10,2024-01-12,11.66
SW10,2024-01-13,11.65
SW10,2024-01-14,11.65
SW10,2024-01-15,11.64
SW10,2024-01-16,11.64
SW10,2024-01-17,11.64
SW10,2024-01-18,11.64
SW10,2024-01-19,11.64
SW10,2024-01-20,11.64
SW10,2024-01-21,11.63
SW10,2024-01-22,11.62
SW10,2024-01-23,11.61
SW10,2024-01-24,11.6
SW10,2024-01-25,11.6
SW10,2024-01-26,11.59
SW10,2024-01-27,11.58
SW10,2024-01-28,11.57
SW10,2024-01-29,11.56
SW10,2024-01-30,11.536
SW10,2024-01-31,11.488
SW10,2024-02-01,11.456
SW10,2024-02-02,11.425999999999998
SW10,2024-02-03,11.41
SW10,2024-02-04,11.394
SW10,2024-02-05,11.376000000000001
SW10,2024-02-06,11.354
SW10,2024-02-07,11.312000000000001
SW10,2024-02-08,11.283999999999999
SW10,2024-02-09,11.27
SW10,2024-02-10,11.26
SW10,2024-02-11,11.25
SW10,2024-02-12,11.23
SW10,2024-02-13,11.21
SW10,2024-02-14,11.2
SW10,2024-02-15,11.19
SW10,2024-02-16,11.18
SW10,2024-02-17,11.17
SW10,2024-02-18,11.16
