Date,wse,flag
2023-08-04 10:16:39,255.7249,0
2023-08-25 07:01:44,255.6213,0
2023-09-02 18:29:21,255.4975,0
2023-10-06 00:31:52,255.6049,0
2023-10-14 11:59:29,257.7441,0
2023-10-26 21:16:57,255.6295,0
2023-11-16 18:02:02,257.9264,0
2023-11-25 05:29:39,254.8786,0
2023-12-07 14:47:08,255.1101,0
2023-12-16 02:14:42,255.597,0
2024-01-05 22:59:49,254.7195,0
2024-01-18 08:17:19,254.3524,0
2024-01-26 19:44:55,256.8864,0
2024-02-08 05:02:23,254.5029,0
2024-02-16 16:30:00,255.2715,0
2024-02-29 01:47:29,254.0834,0
2024-03-08 13:15:04,254.1401,0
2024-03-20 22:32:32,254.6327,0
2024-03-29 10:00:08,253.8352,0
2024-04-10 19:17:36,253.4348,0
2024-04-19 06:45:14,253.3508,0
2024-05-01 16:02:40,253.5573,0
2024-05-10 03:30:17,253.375,0
2024-05-22 12:47:45,253.2258,0
2024-05-31 00:15:23,253.5983,0
2024-06-20 21:00:27,255.5629,0
2024-07-03 06:17:54,252.9853,0
2024-07-11 17:45:30,256.6463,0
2024-07-24 03:03:00,256.1274,0
2024-08-01 14:30:35,256.5407,0
2024-08-13 23:48:05,258.7525,1
2024-08-22 11:15:39,256.0058,0
2024-09-03 20:33:10,256.5003,0
2024-10-03 04:45:54,255.8387,0
2024-10-15 14:03:21,255.4271,0
2024-10-24 01:30:57,255.4608,0
2024-11-05 10:48:25,255.4131,0
2024-11-13 22:16:01,258.0245,0
2024-11-26 07:33:31,255.3006,0
2025-01-15 12:31:14,255.1111,0
2025-01-27 21:48:44,255.0087,0
2025-02-17 18:33:48,254.8221,0
2025-03-10 15:18:51,254.8701,0
2025-05-12 05:34:05,253.8856,0
2025-05-20 17:01:42,253.7941,0
2025-06-02 02:19:12,253.6197,0
2025-06-10 13:46:47,253.6894,0
2025-06-22 23:04:16,259.2017,0
2025-07-01 10:31:53,255.8435,0
2025-07-13 19:49:23,257.6068,0
2025-07-22 07:16:59,255.8829,0
2025-08-03 16:34:27,257.9841,0
2025-08-12 04:02:02,255.9372,0
2025-08-24 13:19:32,258.1173,0
2025-09-02 00:47:08,256.914,0
2025-09-14 10:04:35,255.8527,0
2025-09-22 21:32:10,256.0389,0
2025-10-05 06:49:39,255.6459,0
2025-10-13 18:17:15,255.594,0
2025-10-26 03:34:46,255.5624,0
2025-11-03 15:02:21,255.5605,0
2025-11-16 00:19:48,255.4537,0
2025-11-24 11:47:24,255.6456,0
2025-12-06 21:04:52,255.3866,0
2025-12-15 08:32:27,255.4311,0
2025-12-27 17:49:58,255.5039,0
2026-01-05 05:17:34,255.3206,0
2026-01-17 14:35:02,256.8133,0
2026-01-26 02:02:38,255.689,0
2026-02-07 11:20:06,256.0148,0
2026-02-15 22:47:41,255.1919,0
2026-02-28 08:05:13,255.1868,0
