Date,wse,flag
2023-07-31 23:20:47,309.0337,0
2023-08-21 20:05:52,307.888,0
2023-09-03 05:23:43,304.5211,0
2023-09-11 16:50:58,306.2219,0
2023-10-02 13:36:01,305.265,0
2023-10-14 22:53:50,306.0437,0
2023-10-23 10:21:05,301.8445,0
2023-11-04 19:38:56,307.2431,0
2023-11-25 16:24:01,305.5009,0
2023-12-04 03:51:16,303.9637,0
2023-12-16 13:09:04,306.1691,0
2024-01-06 09:54:11,302.6749,0
2024-01-14 21:21:26,304.5564,0
2024-01-27 06:39:17,306.8005,0
2024-02-04 18:06:31,303.7866,0
2024-02-17 03:24:22,304.0008,0
2024-03-09 00:09:25,305.7035,0
2024-03-29 20:54:29,306.6679,0
2024-04-07 08:21:44,300.7825,0
2024-04-19 17:39:35,308.187,0
2024-05-10 14:24:39,306.1495,0
2024-05-19 01:51:54,299.883,0
2024-05-31 11:09:44,306.1376,0
2024-06-08 22:36:59,306.0603,0
2024-06-21 07:54:49,305.8438,1
2024-06-29 19:22:02,310.7659,0
2024-07-12 04:39:52,302.8916,0
2024-07-20 16:07:08,304.6818,0
2024-08-02 01:24:57,302.7782,1
2024-08-10 12:52:12,307.7761,0
2024-08-22 22:10:01,320.2799,1
2024-08-31 09:37:17,304.8848,0
2024-09-12 18:55:07,307.0083,0
2024-10-03 15:40:15,306.2213,1
2024-10-12 03:07:29,304.0804,0
2024-10-24 12:25:19,303.06,0
2024-11-01 23:52:32,301.8061,1
2024-11-14 09:10:23,304.6883,0
2024-11-22 20:37:38,305.5053,1
2025-01-15 23:25:36,305.6429,0
2025-02-05 20:10:40,304.9361,1
2025-02-14 07:37:55,301.2811,0
2025-03-07 04:22:59,303.5126,0
2025-03-19 13:40:50,305.7726,0
2025-05-21 03:56:04,306.3012,0
2025-05-29 15:23:20,306.2436,0
2025-06-11 00:41:09,312.5952,0
2025-06-19 12:08:23,309.4547,0
2025-07-01 21:26:15,306.4527,1
2025-07-10 08:53:31,303.7419,0
2025-07-22 18:11:21,318.1686,1
2025-07-31 05:38:35,305.9455,0
2025-08-12 14:56:24,311.4962,1
2025-08-21 02:23:39,306.0107,0
2025-09-02 11:41:29,312.6963,1
2025-09-10 23:08:43,305.7887,0
2025-09-23 08:26:32,304.2258,1
2025-10-01 19:53:47,303.0943,0
2025-10-14 05:11:37,303.6664,0
2025-10-22 16:38:53,304.2911,0
2025-11-04 01:56:43,304.827,1
2025-11-12 13:23:56,303.8861,0
2025-11-24 22:41:46,304.5347,1
2025-12-03 10:09:00,303.4398,0
2025-12-15 19:26:49,305.2098,0
2025-12-24 06:54:05,302.788,0
2026-01-05 16:11:56,301.7265,0
2026-01-14 03:39:10,308.8329,0
2026-01-26 12:57:00,305.4331,1
2026-02-04 00:24:14,306.0611,0
2026-02-16 09:42:03,303.9216,0
2026-02-24 21:09:20,304.8543,0
