Date,wse,flag
2023-07-30 23:21:48,4556.0343,1
2023-08-11 08:36:01,4556.2382,0
2023-09-01 05:21:06,4556.0698,0
2023-09-10 16:51:59,4556.1829,1
2023-10-01 13:37:02,4556.3543,1
2023-10-12 22:51:14,4555.6312,0
2023-10-22 10:22:06,4555.6805,0
2023-11-02 19:36:19,4555.7579,0
2023-11-12 07:07:11,4555.6626,0
2023-12-03 03:52:17,4555.6501,0
2023-12-14 13:06:28,4555.8963,0
2024-01-04 09:51:35,4555.9055,0
2024-01-13 21:22:26,4555.5713,0
2024-01-25 06:36:40,4555.7191,0
2024-02-03 18:07:32,4555.8263,0
2024-02-15 03:21:45,4555.9868,0
2024-02-24 14:52:38,4556.2056,0
2024-03-07 00:06:49,4555.8195,0
2024-03-16 11:37:40,4556.2382,0
2024-03-27 20:51:53,4555.6419,0
2024-04-06 08:22:44,4555.6957,0
2024-04-17 17:36:59,4555.5638,0
2024-04-27 05:07:50,4555.7863,0
2024-05-08 14:22:02,4555.6849,0
2024-05-18 01:52:55,4555.6444,1
2024-05-29 11:07:07,4555.6783,0
2024-06-07 22:38:00,4555.6591,1
2024-06-19 07:52:12,4555.5956,0
2024-06-28 19:23:04,4555.7044,0
2024-07-10 04:37:15,4555.8303,0
2024-07-19 16:08:08,4555.8235,1
2024-07-31 01:22:20,4555.9851,0
2024-08-09 12:53:13,4556.4938,1
2024-08-20 22:07:24,4555.9385,0
2024-08-30 09:38:18,4556.0753,0
2024-10-01 15:37:39,4555.8136,0
2024-10-11 03:08:29,4555.7837,1
2024-10-22 12:22:42,4555.824,0
2024-10-31 23:53:33,4555.5568,1
2024-11-12 09:07:46,4555.6679,0
2024-11-21 20:38:39,4555.7264,0
2024-12-03 05:52:51,4555.5755,0
2025-01-13 23:22:59,4555.6168,1
2025-01-23 10:53:52,4555.8434,0
2025-05-19 03:53:27,4555.6389,0
2025-05-28 15:24:20,4555.8356,0
2025-06-09 00:38:33,4555.486,0
2025-06-18 12:09:24,4555.1247,0
2025-06-29 21:23:38,4555.5991,0
2025-07-09 08:54:31,4555.658,0
2025-07-20 18:08:44,4555.955,0
2025-07-30 05:39:36,4556.3921,1
2025-08-20 02:24:40,4556.0434,0
2025-09-09 23:09:44,4556.0856,1
2025-09-21 08:23:55,4555.8967,0
2025-09-30 19:54:48,4555.8537,0
2025-10-12 05:09:00,4555.8482,0
2025-10-21 16:39:54,4555.9219,1
2025-11-02 01:54:06,4555.6596,0
2025-11-11 13:24:57,4555.9494,1
2025-11-22 22:39:09,4555.6132,0
2025-12-02 10:10:01,4555.7055,1
2025-12-13 19:24:12,4555.8919,0
2025-12-23 06:55:06,4555.6365,0
2026-01-03 16:09:19,4555.7931,0
2026-01-13 03:40:11,4556.1025,0
2026-01-24 12:54:23,4555.9909,0
2026-02-03 00:25:15,4556.243,0
2026-02-14 09:39:26,4556.0538,0
2026-02-23 21:10:21,4556.0714,0
