Date,wse,flag
2023-08-01 10:15:31,486.5824,0
2023-08-22 07:00:36,486.5065,0
2023-08-30 18:27:24,486.5345,0
2023-09-12 03:45:43,486.6345,0
2023-09-20 15:12:29,486.9359,0
2023-10-03 00:30:45,487.363,0
2023-10-11 11:57:31,486.8092,0
2023-10-23 21:15:49,486.6039,0
2023-11-01 08:42:37,486.7165,0
2023-11-13 18:00:55,486.5591,0
2023-11-22 05:27:42,486.6333,0
2023-12-04 14:46:00,486.5337,0
2023-12-13 02:12:46,486.5384,0
2024-01-02 22:57:53,486.4991,0
2024-01-15 08:16:10,486.4759,0
2024-01-23 19:42:58,486.5054,0
2024-02-05 05:01:16,486.4438,0
2024-02-13 16:28:03,486.381,0
2024-02-26 01:46:21,486.4247,0
2024-03-05 13:13:07,486.6137,0
2024-03-17 22:31:23,486.3463,0
2024-03-26 09:58:11,486.6544,0
2024-04-07 19:16:28,486.4524,0
2024-04-16 06:43:17,486.5403,0
2024-04-28 16:01:33,486.3254,0
2024-05-07 03:28:20,486.3461,0
2024-05-19 12:46:38,486.6321,0
2024-05-28 00:13:25,486.3859,0
2024-06-09 09:31:43,486.5036,0
2024-06-17 20:58:30,486.3003,0
2024-06-30 06:16:47,486.8466,0
2024-07-08 17:43:33,486.3775,0
2024-07-21 03:01:52,486.4875,0
2024-07-29 14:28:38,486.7565,0
2024-08-10 23:46:57,488.1053,1
2024-08-19 11:13:43,487.046,0
2024-08-31 20:32:01,486.7313,0
2024-09-09 07:58:49,486.9398,0
2024-10-12 14:02:13,486.7084,0
2024-10-21 01:29:01,486.7272,0
2024-11-02 10:47:17,486.5639,0
2024-11-10 22:14:04,486.5518,0
2024-11-23 07:32:23,486.4594,0
2024-12-01 18:59:09,486.5531,0
2025-01-12 12:29:17,486.7323,1
2025-01-24 21:47:36,486.3776,0
2025-02-02 09:14:22,486.4105,0
2025-02-14 18:32:39,486.3099,0
2025-02-23 05:59:27,486.6252,0
2025-03-07 15:17:43,486.2743,0
2025-03-16 02:44:31,486.3331,0
2025-05-09 05:32:57,486.3645,0
2025-05-17 16:59:45,486.3207,0
2025-05-30 02:18:04,486.348,0
2025-06-07 13:44:51,486.3771,0
2025-06-19 23:03:07,487.1101,1
2025-06-28 10:29:56,486.8093,0
2025-07-10 19:48:15,487.2976,0
2025-07-19 07:15:02,487.1286,0
2025-07-31 16:33:19,487.4386,1
2025-08-09 04:00:05,487.2027,0
2025-08-21 13:18:24,486.8575,0
2025-08-30 00:45:11,487.1054,0
2025-09-11 10:03:27,487.0193,0
2025-09-19 21:30:12,487.0541,0
2025-10-02 06:48:31,486.9472,0
2025-10-10 18:15:18,486.8524,0
2025-10-23 03:33:37,486.6746,0
2025-10-31 15:00:24,486.8282,0
2025-11-13 00:18:40,486.4734,0
2025-11-21 11:45:27,486.6679,0
2025-12-03 21:03:44,486.4192,0
2025-12-12 08:30:30,486.6723,0
2025-12-24 17:48:50,486.4503,0
2026-01-02 05:15:37,486.6732,0
2026-01-14 14:33:54,486.4494,0
2026-01-23 02:00:41,486.6516,0
2026-02-04 11:18:58,486.5076,0
2026-02-12 22:45:44,486.5217,0
2026-02-25 08:04:04,486.2966,0
