Date,wse,flag
2023-07-27 23:18:30,3.3709,0
2023-08-09 08:36:46,4.3607,1
2023-09-07 16:48:41,3.6724,0
2023-09-28 13:33:45,3.4701,0
2023-10-19 10:18:49,2.7801,0
2023-10-31 19:37:04,3.5745,1
2023-11-09 07:03:54,1.4301,0
2023-11-21 16:22:09,3.3196,1
2023-11-30 03:48:59,1.9767,0
2023-12-12 13:07:13,4.4139,1
2023-12-21 00:34:03,1.2065,0
2024-01-23 06:37:25,3.5575,1
2024-01-31 18:04:15,1.7385,0
2024-02-13 03:22:29,2.2984,1
2024-02-21 14:49:20,1.5116,0
2024-03-05 00:07:34,2.7604,1
2024-03-13 11:34:22,1.0651,0
2024-03-25 20:52:38,3.28,1
2024-04-03 08:19:27,1.4605,0
2024-04-15 17:37:43,1.1071,1
2024-04-24 05:04:33,1.6967,0
2024-05-15 01:49:37,1.452,0
2024-06-04 22:34:43,2.5602,0
2024-06-17 07:52:58,6.9393,1
2024-06-25 19:19:46,3.6053,0
2024-07-08 04:38:00,3.9557,1
2024-07-16 16:04:51,4.2216,0
2024-07-29 01:23:06,15.9998,1
2024-08-06 12:49:55,3.6506,0
2024-08-27 09:34:59,3.881,0
2024-10-08 03:05:13,3.5418,0
2024-10-20 12:23:27,-0.1595,1
2024-10-28 23:50:16,0.9123,1
2024-11-10 09:08:32,2.1044,1
2024-11-18 20:35:21,2.0397,0
2024-12-01 05:53:37,2.8444,1
2025-01-11 23:23:44,-3.863,1
2025-01-20 10:50:35,1.1817,0
2025-02-01 20:08:49,0.0612,1
2025-02-22 16:53:54,-0.3831,1
2025-03-15 13:38:59,4.9641,1
2025-05-17 03:54:12,5.6002,1
2025-05-25 15:21:03,2.8785,0
2025-06-07 00:39:18,1.6145,1
2025-06-15 12:06:07,2.3217,1
2025-06-27 21:24:23,3.1223,1
2025-07-06 08:51:13,2.9648,0
2025-07-27 05:36:18,3.9909,0
2025-08-08 14:54:32,-2.0033,1
2025-08-17 02:21:23,3.8038,0
2025-08-29 11:39:38,1.1482,1
2025-09-06 23:06:27,3.5347,0
2025-10-10 05:09:45,-32.5232,1
2025-10-18 16:36:36,2.826,0
2025-10-31 01:54:52,2.1533,1
2025-11-08 13:21:40,2.6876,0
2025-11-20 22:39:55,2.8647,1
2025-11-29 10:06:44,1.9145,0
2025-12-11 19:24:57,-2.8706,1
2026-01-01 16:10:04,2.4578,1
2026-01-10 03:36:53,1.0511,0
2026-01-22 12:55:08,-4.3361,1
2026-01-31 00:21:58,1.5461,0
2026-02-12 09:40:11,-12.8243,1
2026-02-20 21:07:02,1.4179,0
