Date,wse,flag
2023-07-27 23:17:58,2.3312,0
2023-07-30 10:15:00,0.6993,0
2023-09-07 16:48:10,1.5072,1
2023-09-10 03:45:11,2.2576,1
2023-09-28 13:33:14,1.9316,0
2023-10-01 00:30:14,0.2033,0
2023-10-19 10:18:17,0.9657,0
2023-10-21 21:15:18,1.9438,0
2023-11-09 07:03:23,0.5982,0
2023-11-11 18:00:23,1.7193,0
2023-11-30 03:48:28,1.1834,0
2023-12-02 14:45:29,0.6438,0
2023-12-21 00:33:32,1.6447,0
2024-01-13 08:15:38,1.3677,0
2024-01-31 18:03:44,1.8268,1
2024-02-03 05:00:45,0.2933,0
2024-02-21 14:48:49,1.6888,0
2024-02-24 01:45:50,0.3654,0
2024-03-13 11:33:51,0.5943,0
2024-03-15 22:30:52,-0.3732,1
2024-04-03 08:18:56,1.3487,0
2024-04-05 19:15:56,0.6563,1
2024-04-24 05:04:02,2.6184,0
2024-04-26 16:01:02,1.9577,0
2024-05-15 01:49:06,0.7838,0
2024-05-17 12:46:07,1.7852,0
2024-06-04 22:34:12,0.4611,0
2024-06-25 19:19:15,2.4099,0
2024-06-28 06:16:16,2.3781,0
2024-07-16 16:04:20,1.4859,0
2024-07-19 03:01:21,2.9318,0
2024-08-06 12:49:24,0.5528,1
2024-08-08 23:46:25,0.3366,1
2024-08-27 09:34:28,2.006,0
2024-08-29 20:31:30,2.385,0
2024-10-08 03:04:42,0.9941,1
2024-10-10 14:01:42,0.9896,0
2024-10-28 23:49:45,0.8526,1
2024-10-31 10:46:45,0.1475,0
2024-11-18 20:34:50,2.3981,0
2024-11-21 07:31:51,1.8215,0
2025-01-20 10:50:04,1.587,0
2025-01-22 21:47:04,1.6427,0
2025-05-07 05:32:26,1.1184,0
2025-05-25 15:20:31,2.7142,0
2025-05-28 02:17:33,2.1971,0
2025-06-15 12:05:35,0.7808,1
2025-06-17 23:02:36,2.1636,0
2025-07-06 08:50:42,1.4167,0
2025-07-08 19:47:43,1.562,0
2025-07-27 05:35:47,3.2049,1
2025-07-29 16:32:48,1.9311,0
2025-08-17 02:20:51,1.6246,1
2025-08-19 13:17:52,2.4805,0
2025-09-06 23:05:56,1.1743,1
2025-09-09 10:02:56,0.938,0
2025-09-30 06:48:00,1.7379,0
2025-10-18 16:36:05,2.4872,0
2025-10-21 03:33:06,2.4094,0
2025-11-08 13:21:09,0.2588,1
2025-11-11 00:18:10,1.3068,1
2025-11-29 10:06:13,1.7654,0
2025-12-01 21:03:13,0.6285,0
2026-01-10 03:36:22,0.3134,0
2026-01-12 14:33:23,1.4232,1
2026-01-31 00:21:27,0.6135,0
2026-02-02 11:18:27,-0.0205,1
2026-02-20 21:06:31,1.7161,1
2026-02-23 08:03:33,2.0365,0
