Date,wse,flag
2023-04-07 17:37:04,212.0916,1
2023-04-08 17:27:42,212.8462,0
2023-04-09 17:18:20,213.1973,0
2023-04-10 17:08:58,212.7169,0
2023-04-11 16:59:36,211.6862,0
2023-04-12 16:50:14,211.9386,0
2023-04-13 16:40:53,211.885,1
2023-04-14 16:31:30,212.0451,1
2023-04-15 16:22:08,215.6187,1
2023-04-16 16:12:46,213.9245,1
2023-05-01 13:52:14,212.0624,0
2023-05-23 10:26:05,210.9972,0
2023-05-25 10:07:21,212.5318,1
2023-05-26 09:57:59,211.4982,1
2023-05-27 09:48:37,212.8776,1
2023-05-28 09:39:15,211.5834,1
2023-05-29 09:29:53,212.8323,1
2023-05-30 09:20:30,212.3053,1
2023-05-31 09:11:08,211.4305,1
2023-06-02 08:52:24,213.0073,1
2023-06-03 08:43:02,212.2401,1
2023-06-04 08:33:40,211.0496,0
2023-06-05 08:24:17,211.4791,1
2023-06-06 08:14:55,211.331,1
2023-06-07 08:05:33,211.2513,1
2023-06-08 07:56:11,211.8038,1
2023-06-09 07:46:49,211.0206,1
2023-06-10 07:37:27,210.7651,1
2023-06-11 07:28:04,211.2574,1
2023-06-12 07:18:42,210.4675,1
2023-06-13 07:09:20,211.1587,1
2023-06-14 06:59:57,210.385,1
2023-06-15 06:50:35,210.4705,0
2023-06-16 06:41:13,210.7473,1
2023-06-17 06:31:51,210.529,1
2023-06-18 06:22:29,210.8562,0
2023-06-19 06:13:07,210.4108,1
2023-06-20 06:03:45,211.8626,0
2023-06-21 05:54:23,212.0017,1
2023-06-22 05:45:01,211.4428,1
2023-06-23 05:35:39,211.8703,0
2023-06-24 05:26:17,211.9105,0
2023-06-25 05:16:55,212.4093,0
2023-06-26 05:07:33,211.6011,0
2023-06-27 04:58:11,215.0031,0
2023-06-28 04:48:48,211.7786,0
2023-06-29 04:39:26,211.7789,0
2023-06-30 04:30:04,220.7836,1
2023-07-01 04:20:42,212.5786,0
2023-07-02 04:11:20,212.858,0
2023-07-03 04:01:58,211.9382,0
2023-07-04 03:52:36,213.4618,0
2023-07-05 03:43:14,212.6527,0
2023-07-06 03:33:52,211.7581,0
2023-07-07 03:24:30,212.0792,0
2023-07-08 03:15:08,212.4753,1
2023-07-09 03:05:46,212.4327,0
2023-07-10 02:56:23,211.8216,0
2023-08-01 23:21:41,216.709,1
2023-08-22 20:06:46,220.0872,1
2023-09-12 16:51:53,220.7875,0
2023-10-03 13:36:55,217.0135,0
2023-10-15 22:53:57,213.0307,0
2023-10-24 10:21:59,213.2397,0
2023-11-05 19:39:03,211.6137,0
2023-11-14 07:07:05,212.9123,0
2023-11-26 16:24:08,210.8576,1
2023-12-05 03:52:10,220.3254,0
2023-12-17 13:09:11,211.8974,0
2024-01-07 09:54:18,211.7156,0
2024-01-15 21:22:20,212.9622,0
2024-01-28 06:39:24,211.6861,0
2024-02-05 18:07:26,213.6891,0
2024-02-18 03:24:29,211.5058,0
2024-02-26 14:52:31,212.2787,0
2024-03-10 00:09:32,211.6858,0
2024-03-18 11:37:33,212.1822,0
2024-03-30 20:54:36,211.4806,0
2024-04-08 08:22:38,211.7095,0
2024-04-20 17:39:42,210.5914,1
2024-04-29 05:07:43,211.4998,0
2024-05-20 01:52:48,212.922,0
2024-06-09 22:37:53,211.2478,0
2024-06-22 07:54:55,211.1329,0
2024-06-30 19:22:57,220.2597,0
2024-07-13 04:39:59,211.6192,0
2024-07-21 16:08:02,218.6003,0
2024-08-11 12:53:07,220.7742,1
2024-09-01 09:38:12,220.6981,0
2024-10-13 03:08:23,212.6076,0
2024-10-25 12:25:26,212.0906,1
2024-11-02 23:53:27,212.1219,1
2024-11-15 09:10:29,211.3722,1
2024-11-23 20:38:33,210.2197,0
2025-01-16 23:25:43,212.4175,1
2025-01-25 10:53:46,212.7352,0
2025-02-15 07:38:50,212.2177,0
2025-03-08 04:23:53,211.5601,0
2025-05-22 03:56:11,211.4729,1
2025-06-12 00:41:16,211.4175,0
2025-07-02 21:26:22,219.6197,1
2025-07-11 08:54:25,216.9556,0
2025-08-01 05:39:29,217.3233,1
2025-08-22 02:24:34,220.3857,1
2025-09-03 11:41:36,219.5455,0
2025-09-11 23:09:37,220.1386,1
2025-09-24 08:26:39,221.646,1
2025-10-02 19:54:41,218.7717,0
2025-10-15 05:11:44,212.4026,1
2025-10-23 16:39:47,213.6118,0
2025-11-05 01:56:50,211.8478,1
2025-11-13 13:24:50,211.6384,0
2025-11-25 22:41:53,211.108,0
2025-12-04 10:09:55,211.8742,0
2025-12-16 19:26:56,211.086,0
2025-12-25 06:55:00,212.5608,0
2026-01-06 16:12:02,212.0,1
2026-01-15 03:40:04,212.4711,0
2026-01-27 12:57:07,211.1799,0
2026-02-05 00:25:08,211.9475,0
2026-02-17 09:42:10,211.8985,1
2026-02-25 21:10:14,211.7371,0
