Date,wse,flag
2023-07-29 10:12:58,980.2231,0
2023-08-06 21:41:44,979.5416,0
2023-09-09 03:43:10,980.781,0
2023-09-17 15:11:55,979.7571,0
2023-09-30 00:28:13,981.7868,0
2023-10-08 11:56:56,977.604,0
2023-10-20 21:13:17,979.7631,0
2023-10-29 08:42:02,979.5478,0
2023-11-10 17:58:22,979.3791,0
2023-11-19 05:27:07,979.6448,0
2023-12-01 14:43:28,981.2232,0
2023-12-10 02:12:12,979.1827,0
2023-12-22 11:28:32,980.2562,0
2023-12-30 22:57:18,979.1294,0
2024-01-12 08:13:37,979.4196,0
2024-01-20 19:42:23,979.1935,0
2024-02-02 04:58:43,980.2851,0
2024-02-10 16:27:28,978.3919,0
2024-02-23 01:43:48,979.0423,0
2024-03-02 13:12:33,979.2901,0
2024-03-14 22:28:50,980.1501,0
2024-03-23 09:57:36,979.0333,0
2024-04-04 19:13:55,979.9629,0
2024-04-13 06:42:42,978.7439,0
2024-04-25 15:59:01,984.3828,0
2024-05-04 03:27:44,976.0034,1
2024-05-16 12:44:05,979.3493,0
2024-05-25 00:12:49,977.6996,0
2024-06-06 09:29:12,979.1691,0
2024-06-14 20:57:56,979.2531,0
2024-06-27 06:14:15,982.3847,0
2024-07-05 17:42:58,979.3045,0
2024-07-18 02:59:19,979.2019,1
2024-07-26 14:28:04,980.3117,0
2024-08-07 23:44:24,980.7187,1
2024-08-16 11:13:09,979.9612,0
2024-08-28 20:29:28,981.2571,0
2024-09-06 07:58:14,979.3152,0
2024-10-09 13:59:41,981.0236,0
2024-10-30 10:44:44,980.2706,0
2024-11-07 22:13:30,979.4753,0
2024-11-20 07:29:50,979.9631,0
2024-11-28 18:58:35,978.6193,0
2025-01-21 21:45:03,979.1068,0
2025-01-30 09:13:48,978.5835,0
2025-02-20 05:58:53,979.6499,0
2025-03-04 15:15:11,980.3992,0
2025-03-13 02:43:56,977.8755,0
2025-05-14 16:59:10,979.0537,0
2025-05-27 02:15:31,980.6675,0
2025-06-04 13:44:16,979.8089,0
2025-06-16 23:00:35,980.332,0
2025-06-25 10:29:21,980.0465,0
2025-07-07 19:45:42,980.2081,0
2025-07-16 07:14:27,979.1065,0
2025-07-28 16:30:46,982.3292,0
2025-08-06 03:59:31,978.0296,0
2025-08-18 13:15:51,980.3137,0
2025-08-27 00:44:36,979.9807,0
2025-09-08 10:00:55,979.3371,0
2025-09-16 21:29:38,978.4649,0
2025-09-29 06:45:59,980.9965,0
2025-10-07 18:14:44,979.7042,0
2025-10-20 03:31:04,980.0287,0
2025-10-28 14:59:50,979.2163,0
2025-11-10 00:16:08,984.0871,0
2025-11-18 11:44:53,977.5478,0
2025-11-30 21:01:12,979.2711,0
2025-12-09 08:29:56,977.2998,0
2025-12-21 17:46:16,979.4829,0
2025-12-30 05:15:02,979.312,0
2026-01-11 14:31:21,979.065,0
2026-01-20 02:00:06,977.2122,0
2026-02-01 11:16:26,979.1329,0
2026-02-09 22:45:10,977.6506,0
2026-02-22 08:01:31,979.6263,0
2026-03-02 19:30:18,978.8463,0
