Date,wse,flag
2023-07-27 23:18:18,2.3311,1
2023-08-09 08:36:56,2.7877,0
2023-08-30 05:22:01,2.4191,0
2023-09-07 16:48:29,3.2384,1
2023-09-20 02:07:07,3.721,1
2023-09-28 13:33:33,2.6106,1
2023-10-19 10:18:36,1.7189,1
2023-10-31 19:37:14,1.0794,0
2023-11-09 07:03:42,1.309,1
2023-11-21 16:22:20,1.206,0
2023-11-30 03:48:47,1.6071,1
2023-12-12 13:07:24,1.4983,0
2023-12-21 00:33:51,0.7358,1
2024-01-02 09:52:30,0.6049,0
2024-01-23 06:37:36,0.3362,0
2024-01-31 18:04:03,1.1459,1
2024-02-13 03:22:41,1.9475,0
2024-02-21 14:49:08,0.672,1
2024-03-05 00:07:45,0.4414,0
2024-03-13 11:34:10,1.9412,1
2024-03-25 20:52:48,0.9087,0
2024-04-03 08:19:15,1.2984,0
2024-04-15 17:37:54,1.7695,0
2024-04-24 05:04:21,1.107,0
2024-05-06 14:22:57,1.8317,0
2024-05-15 01:49:25,0.9188,0
2024-06-04 22:34:31,2.9739,1
2024-06-17 07:53:08,2.9771,0
2024-06-25 19:19:34,2.1921,1
2024-07-08 04:38:11,2.9824,0
2024-07-16 16:04:39,2.6205,1
2024-07-29 01:23:16,2.3792,0
2024-08-06 12:49:43,3.9173,1
2024-08-27 09:34:47,2.7022,1
2024-09-08 18:53:26,2.6803,1
2024-10-08 03:05:01,3.3139,1
2024-10-20 12:23:38,3.4926,1
2024-10-28 23:50:04,1.1962,1
2024-11-10 09:08:42,1.8488,1
2024-11-18 20:35:09,0.9949,1
2024-12-01 05:53:47,1.1231,0
2025-01-20 10:50:23,0.6324,1
2025-02-01 20:08:59,0.9172,0
2025-02-22 16:54:05,1.2309,0
2025-03-15 13:39:09,2.2872,0
2025-05-17 03:54:23,2.0618,0
2025-05-25 15:20:50,1.872,1
2025-06-07 00:39:28,2.25,0
2025-06-15 12:05:55,2.8183,1
2025-06-27 21:24:34,1.7218,1
2025-07-06 08:51:01,3.0021,1
2025-07-18 18:09:40,3.0086,1
2025-07-27 05:36:06,2.7755,1
2025-08-08 14:54:43,2.895,0
2025-08-17 02:21:10,2.7043,1
2025-08-29 11:39:48,2.4762,1
2025-09-06 23:06:15,3.6327,1
2025-09-19 08:24:50,2.9113,0
2025-10-10 05:09:56,2.6266,0
2025-10-18 16:36:24,1.9441,1
2025-10-31 01:55:02,1.3992,0
2025-11-08 13:21:28,3.1967,1
2025-11-20 22:40:05,2.6586,0
2025-11-29 10:06:32,1.4225,1
2025-12-11 19:25:08,1.5482,0
2026-01-01 16:10:15,0.7355,0
2026-01-10 03:36:41,1.7224,1
2026-01-22 12:55:19,1.881,0
2026-01-31 00:21:46,1.5538,1
2026-02-12 09:40:22,0.8999,0
2026-02-20 21:06:50,0.9019,1
